y,x,frame,t,vial,geno,sex,day,rep
188.65,310.07,85,2.931,2,w1118,m,2,1
173.69,262.1,85,2.931,2,w1118,m,2,1
164.63,322.04,85,2.931,2,w1118,m,2,1
158.73,275.97,85,2.931,2,w1118,m,2,1
106.77,234.2,85,2.931,2,w1118,m,2,1
90.96,269.82,85,2.931,2,w1118,m,2,1
77.69,318.12,85,2.931,2,w1118,m,2,1
70.24,234.91,85,2.931,2,w1118,m,2,1
30.77,252.23,85,2.931,2,w1118,m,2,1
188.73,310.89,86,2.966,2,w1118,m,2,1
172.86,262.2,86,2.966,2,w1118,m,2,1
164.87,321.97,86,2.966,2,w1118,m,2,1
159.55,277.2,86,2.966,2,w1118,m,2,1
111.68,235.06,86,2.966,2,w1118,m,2,1
91.03,269.8,86,2.966,2,w1118,m,2,1
77.88,318.09,86,2.966,2,w1118,m,2,1
70.15,234.78,86,2.966,2,w1118,m,2,1
34.68,252.81,86,2.966,2,w1118,m,2,1
193.21,312.2,87,3.0,2,w1118,m,2,1
173.86,261.02,87,3.0,2,w1118,m,2,1
166.77,321.71,87,3.0,2,w1118,m,2,1
161.47,280.1,87,3.0,2,w1118,m,2,1
109.91,234.87,87,3.0,2,w1118,m,2,1
90.87,269.99,87,3.0,2,w1118,m,2,1
78.72,318.14,87,3.0,2,w1118,m,2,1
69.54,234.97,87,3.0,2,w1118,m,2,1
35.74,252.98,87,3.0,2,w1118,m,2,1
191.87,311.67,88,3.034,2,w1118,m,2,1
176.74,260.0,88,3.034,2,w1118,m,2,1
167.95,321.71,88,3.034,2,w1118,m,2,1
161.74,281.03,88,3.034,2,w1118,m,2,1
114.69,235.2,88,3.034,2,w1118,m,2,1
90.9,269.87,88,3.034,2,w1118,m,2,1
82.44,319.21,88,3.034,2,w1118,m,2,1
70.13,234.87,88,3.034,2,w1118,m,2,1
39.62,252.91,88,3.034,2,w1118,m,2,1
197.19,312.65,89,3.069,2,w1118,m,2,1
183.32,259.19,89,3.069,2,w1118,m,2,1
174.55,320.31,89,3.069,2,w1118,m,2,1
162.02,281.88,89,3.069,2,w1118,m,2,1
112.74,234.43,89,3.069,2,w1118,m,2,1
90.92,269.86,89,3.069,2,w1118,m,2,1
79.84,319.03,89,3.069,2,w1118,m,2,1
70.2,234.86,89,3.069,2,w1118,m,2,1
57.19,237.92,89,3.069,2,w1118,m,2,1
39.73,252.88,89,3.069,2,w1118,m,2,1
195.76,312.86,90,3.103,2,w1118,m,2,1
182.66,259.91,90,3.103,2,w1118,m,2,1
174.72,320.15,90,3.103,2,w1118,m,2,1
163.8,284.79,90,3.103,2,w1118,m,2,1
113.77,234.76,90,3.103,2,w1118,m,2,1
90.98,269.78,90,3.103,2,w1118,m,2,1
84.38,320.1,90,3.103,2,w1118,m,2,1
70.18,234.88,90,3.103,2,w1118,m,2,1
57.18,237.91,90,3.103,2,w1118,m,2,1
41.68,253.08,90,3.103,2,w1118,m,2,1
200.18,313.96,91,3.138,2,w1118,m,2,1
180.94,259.92,91,3.138,2,w1118,m,2,1
174.84,320.2,91,3.138,2,w1118,m,2,1
164.69,285.92,91,3.138,2,w1118,m,2,1
114.81,234.79,91,3.138,2,w1118,m,2,1
90.9,269.86,91,3.138,2,w1118,m,2,1
80.9,319.07,91,3.138,2,w1118,m,2,1
70.17,234.86,91,3.138,2,w1118,m,2,1
45.6,253.72,91,3.138,2,w1118,m,2,1
201.48,314.2,92,3.172,2,w1118,m,2,1
185.66,257.91,92,3.172,2,w1118,m,2,1
176.81,320.17,92,3.172,2,w1118,m,2,1
165.4,287.23,92,3.172,2,w1118,m,2,1
115.8,234.25,92,3.172,2,w1118,m,2,1
90.95,269.81,92,3.172,2,w1118,m,2,1
81.75,319.3,92,3.172,2,w1118,m,2,1
70.19,234.84,92,3.172,2,w1118,m,2,1
45.72,253.13,92,3.172,2,w1118,m,2,1
203.61,314.02,93,3.207,2,w1118,m,2,1
183.87,257.77,93,3.207,2,w1118,m,2,1
177.86,319.9,93,3.207,2,w1118,m,2,1
166.07,287.88,93,3.207,2,w1118,m,2,1
122.55,235.02,93,3.207,2,w1118,m,2,1
90.96,269.78,93,3.207,2,w1118,m,2,1
81.77,319.24,93,3.207,2,w1118,m,2,1
69.56,235.01,93,3.207,2,w1118,m,2,1
47.71,253.1,93,3.207,2,w1118,m,2,1
204.55,314.82,94,3.241,2,w1118,m,2,1
186.79,257.18,94,3.241,2,w1118,m,2,1
180.76,318.95,94,3.241,2,w1118,m,2,1
167.61,289.15,94,3.241,2,w1118,m,2,1
118.76,234.36,94,3.241,2,w1118,m,2,1
90.98,269.76,94,3.241,2,w1118,m,2,1
81.79,318.98,94,3.241,2,w1118,m,2,1
70.15,234.88,94,3.241,2,w1118,m,2,1
48.84,253.29,94,3.241,2,w1118,m,2,1
204.74,314.99,95,3.276,2,w1118,m,2,1
188.78,257.29,95,3.276,2,w1118,m,2,1
183.65,318.12,95,3.276,2,w1118,m,2,1
168.67,290.2,95,3.276,2,w1118,m,2,1
119.01,234.17,95,3.276,2,w1118,m,2,1
91.0,269.72,95,3.276,2,w1118,m,2,1
80.85,319.15,95,3.276,2,w1118,m,2,1
70.23,234.98,95,3.276,2,w1118,m,2,1
49.85,253.45,95,3.276,2,w1118,m,2,1
206.7,315.13,96,3.31,2,w1118,m,2,1
191.63,255.92,96,3.31,2,w1118,m,2,1
184.66,318.06,96,3.31,2,w1118,m,2,1
171.68,293.82,96,3.31,2,w1118,m,2,1
120.79,234.28,96,3.31,2,w1118,m,2,1
90.99,269.71,96,3.31,2,w1118,m,2,1
80.82,319.18,96,3.31,2,w1118,m,2,1
70.25,235.03,96,3.31,2,w1118,m,2,1
52.74,253.14,96,3.31,2,w1118,m,2,1
208.76,315.11,97,3.345,2,w1118,m,2,1
194.65,254.05,97,3.345,2,w1118,m,2,1
184.76,318.15,97,3.345,2,w1118,m,2,1
171.72,293.89,97,3.345,2,w1118,m,2,1
122.69,234.29,97,3.345,2,w1118,m,2,1
90.64,269.26,97,3.345,2,w1118,m,2,1
81.73,319.28,97,3.345,2,w1118,m,2,1
70.21,235.08,97,3.345,2,w1118,m,2,1
54.7,252.92,97,3.345,2,w1118,m,2,1
211.72,316.12,98,3.379,2,w1118,m,2,1
192.81,254.0,98,3.379,2,w1118,m,2,1
189.58,316.42,98,3.379,2,w1118,m,2,1
172.84,294.91,98,3.379,2,w1118,m,2,1
125.66,234.02,98,3.379,2,w1118,m,2,1
90.96,269.71,98,3.379,2,w1118,m,2,1
82.69,319.22,98,3.379,2,w1118,m,2,1
70.38,235.14,98,3.379,2,w1118,m,2,1
56.68,253.18,98,3.379,2,w1118,m,2,1
212.75,316.34,99,3.414,2,w1118,m,2,1
194.03,254.04,99,3.414,2,w1118,m,2,1
190.6,315.93,99,3.414,2,w1118,m,2,1
176.46,297.76,99,3.414,2,w1118,m,2,1
123.87,234.06,99,3.414,2,w1118,m,2,1
90.63,269.27,99,3.414,2,w1118,m,2,1
84.65,318.88,99,3.414,2,w1118,m,2,1
70.17,235.03,99,3.414,2,w1118,m,2,1
57.72,253.28,99,3.414,2,w1118,m,2,1
216.52,316.66,100,3.448,2,w1118,m,2,1
195.91,253.95,100,3.448,2,w1118,m,2,1
190.74,316.05,100,3.448,2,w1118,m,2,1
175.76,297.07,100,3.448,2,w1118,m,2,1
125.66,234.21,100,3.448,2,w1118,m,2,1
90.65,269.26,100,3.448,2,w1118,m,2,1
83.77,318.9,100,3.448,2,w1118,m,2,1
70.28,235.11,100,3.448,2,w1118,m,2,1
59.76,253.06,100,3.448,2,w1118,m,2,1
218.64,316.2,101,3.483,2,w1118,m,2,1
197.79,252.94,101,3.483,2,w1118,m,2,1
194.64,314.87,101,3.483,2,w1118,m,2,1
176.72,298.0,101,3.483,2,w1118,m,2,1
125.91,234.03,101,3.483,2,w1118,m,2,1
90.64,269.27,101,3.483,2,w1118,m,2,1
88.38,318.26,101,3.483,2,w1118,m,2,1
70.24,235.07,101,3.483,2,w1118,m,2,1
61.76,253.1,101,3.483,2,w1118,m,2,1
219.69,316.82,102,3.517,2,w1118,m,2,1
199.7,251.0,102,3.517,2,w1118,m,2,1
193.72,315.0,102,3.517,2,w1118,m,2,1
177.95,298.9,102,3.517,2,w1118,m,2,1
126.74,234.08,102,3.517,2,w1118,m,2,1
90.99,269.7,102,3.517,2,w1118,m,2,1
88.54,318.17,102,3.517,2,w1118,m,2,1
70.21,235.09,102,3.517,2,w1118,m,2,1
63.81,253.36,102,3.517,2,w1118,m,2,1
219.81,317.22,103,3.552,2,w1118,m,2,1
205.33,248.42,103,3.552,2,w1118,m,2,1
193.86,314.87,103,3.552,2,w1118,m,2,1
179.85,299.95,103,3.552,2,w1118,m,2,1
131.74,234.26,103,3.552,2,w1118,m,2,1
91.01,269.7,103,3.552,2,w1118,m,2,1
87.67,318.03,103,3.552,2,w1118,m,2,1
70.21,235.11,103,3.552,2,w1118,m,2,1
65.76,253.64,103,3.552,2,w1118,m,2,1
221.8,317.23,104,3.586,2,w1118,m,2,1
207.19,248.24,104,3.586,2,w1118,m,2,1
199.46,312.32,104,3.586,2,w1118,m,2,1
182.52,302.07,104,3.586,2,w1118,m,2,1
131.78,234.3,104,3.586,2,w1118,m,2,1
90.64,269.26,104,3.586,2,w1118,m,2,1
87.72,318.04,104,3.586,2,w1118,m,2,1
70.27,235.14,104,3.586,2,w1118,m,2,1
66.86,253.41,104,3.586,2,w1118,m,2,1
225.64,316.87,105,3.621,2,w1118,m,2,1
209.14,248.2,105,3.621,2,w1118,m,2,1
200.64,312.17,105,3.621,2,w1118,m,2,1
184.31,303.93,105,3.621,2,w1118,m,2,1
133.68,234.54,105,3.621,2,w1118,m,2,1
92.3,317.13,105,3.621,2,w1118,m,2,1
90.64,269.25,105,3.621,2,w1118,m,2,1
70.35,235.15,105,3.621,2,w1118,m,2,1
68.76,253.44,105,3.621,2,w1118,m,2,1
227.65,316.98,106,3.655,2,w1118,m,2,1
208.64,247.94,106,3.655,2,w1118,m,2,1
199.73,312.86,106,3.655,2,w1118,m,2,1
184.64,304.04,106,3.655,2,w1118,m,2,1
132.7,234.4,106,3.655,2,w1118,m,2,1
92.66,316.86,106,3.655,2,w1118,m,2,1
91.01,269.73,106,3.655,2,w1118,m,2,1
71.66,253.85,106,3.655,2,w1118,m,2,1
70.26,235.16,106,3.655,2,w1118,m,2,1
57.86,237.89,106,3.655,2,w1118,m,2,1
228.71,317.18,107,3.69,2,w1118,m,2,1
206.85,248.11,107,3.69,2,w1118,m,2,1
203.49,310.93,107,3.69,2,w1118,m,2,1
185.63,304.21,107,3.69,2,w1118,m,2,1
135.69,234.53,107,3.69,2,w1118,m,2,1
91.74,317.2,107,3.69,2,w1118,m,2,1
91.0,269.74,107,3.69,2,w1118,m,2,1
72.69,254.07,107,3.69,2,w1118,m,2,1
70.34,234.99,107,3.69,2,w1118,m,2,1
57.9,237.87,107,3.69,2,w1118,m,2,1
229.83,317.2,108,3.724,2,w1118,m,2,1
208.74,246.99,108,3.724,2,w1118,m,2,1
202.81,311.17,108,3.724,2,w1118,m,2,1
188.56,305.92,108,3.724,2,w1118,m,2,1
131.78,234.14,108,3.724,2,w1118,m,2,1
92.69,317.23,108,3.724,2,w1118,m,2,1
90.99,269.72,108,3.724,2,w1118,m,2,1
78.36,254.9,108,3.724,2,w1118,m,2,1
70.3,235.0,108,3.724,2,w1118,m,2,1
57.86,237.86,108,3.724,2,w1118,m,2,1
231.83,316.64,109,3.759,2,w1118,m,2,1
214.42,246.06,109,3.759,2,w1118,m,2,1
203.85,310.95,109,3.759,2,w1118,m,2,1
189.55,306.93,109,3.759,2,w1118,m,2,1
131.89,234.12,109,3.759,2,w1118,m,2,1
93.69,316.73,109,3.759,2,w1118,m,2,1
90.99,269.71,109,3.759,2,w1118,m,2,1
78.62,254.88,109,3.759,2,w1118,m,2,1
70.29,235.02,109,3.759,2,w1118,m,2,1
57.88,237.86,109,3.759,2,w1118,m,2,1
235.65,316.46,110,3.793,2,w1118,m,2,1
211.81,246.8,110,3.793,2,w1118,m,2,1
206.65,310.03,110,3.793,2,w1118,m,2,1
189.84,306.97,110,3.793,2,w1118,m,2,1
132.76,234.26,110,3.793,2,w1118,m,2,1
93.83,316.77,110,3.793,2,w1118,m,2,1
91.0,269.71,110,3.793,2,w1118,m,2,1
79.62,255.01,110,3.793,2,w1118,m,2,1
70.22,235.16,110,3.793,2,w1118,m,2,1
57.88,237.86,110,3.793,2,w1118,m,2,1
236.69,316.87,111,3.828,2,w1118,m,2,1
216.58,244.06,111,3.828,2,w1118,m,2,1
207.74,309.14,111,3.828,2,w1118,m,2,1
193.48,308.15,111,3.828,2,w1118,m,2,1
132.93,234.06,111,3.828,2,w1118,m,2,1
99.47,315.75,111,3.828,2,w1118,m,2,1
91.0,269.71,111,3.828,2,w1118,m,2,1
80.65,255.11,111,3.828,2,w1118,m,2,1
70.31,235.07,111,3.828,2,w1118,m,2,1
238.65,316.82,112,3.862,2,w1118,m,2,1
215.66,244.09,112,3.862,2,w1118,m,2,1
209.72,308.18,112,3.862,2,w1118,m,2,1
195.57,309.04,112,3.862,2,w1118,m,2,1
133.85,234.08,112,3.862,2,w1118,m,2,1
97.7,316.01,112,3.862,2,w1118,m,2,1
90.65,269.25,112,3.862,2,w1118,m,2,1
80.78,255.3,112,3.862,2,w1118,m,2,1
70.27,235.11,112,3.862,2,w1118,m,2,1
240.63,316.25,113,3.897,2,w1118,m,2,1
217.67,243.15,113,3.897,2,w1118,m,2,1
209.78,308.76,113,3.897,2,w1118,m,2,1
196.57,310.0,113,3.897,2,w1118,m,2,1
134.77,233.93,113,3.897,2,w1118,m,2,1
98.71,316.13,113,3.897,2,w1118,m,2,1
90.63,269.25,113,3.897,2,w1118,m,2,1
82.76,255.28,113,3.897,2,w1118,m,2,1
70.32,235.23,113,3.897,2,w1118,m,2,1
240.74,315.97,114,3.931,2,w1118,m,2,1
219.71,243.13,114,3.931,2,w1118,m,2,1
212.61,307.87,114,3.931,2,w1118,m,2,1
198.44,310.8,114,3.931,2,w1118,m,2,1
139.71,234.04,114,3.931,2,w1118,m,2,1
99.7,316.05,114,3.931,2,w1118,m,2,1
90.98,269.7,114,3.931,2,w1118,m,2,1
84.73,255.36,114,3.931,2,w1118,m,2,1
70.28,235.18,114,3.931,2,w1118,m,2,1
241.86,315.85,115,3.966,2,w1118,m,2,1
222.56,241.92,115,3.966,2,w1118,m,2,1
212.96,307.87,115,3.966,2,w1118,m,2,1
197.75,310.2,115,3.966,2,w1118,m,2,1
138.7,234.05,115,3.966,2,w1118,m,2,1
103.57,315.15,115,3.966,2,w1118,m,2,1
90.99,269.72,115,3.966,2,w1118,m,2,1
87.67,255.96,115,3.966,2,w1118,m,2,1
70.42,235.29,115,3.966,2,w1118,m,2,1
243.82,316.05,116,4.0,2,w1118,m,2,1
223.52,239.99,116,4.0,2,w1118,m,2,1
214.7,306.7,116,4.0,2,w1118,m,2,1
202.33,311.72,116,4.0,2,w1118,m,2,1
138.68,234.16,116,4.0,2,w1118,m,2,1
105.43,315.0,116,4.0,2,w1118,m,2,1
90.64,269.26,116,4.0,2,w1118,m,2,1
88.84,256.25,116,4.0,2,w1118,m,2,1
70.29,235.11,116,4.0,2,w1118,m,2,1
245.9,315.94,117,4.034,2,w1118,m,2,1
225.44,238.17,117,4.034,2,w1118,m,2,1
215.89,306.18,117,4.034,2,w1118,m,2,1
202.52,312.12,117,4.034,2,w1118,m,2,1
136.72,234.18,117,4.034,2,w1118,m,2,1
106.52,314.94,117,4.034,2,w1118,m,2,1
91.04,269.7,117,4.034,2,w1118,m,2,1
90.79,255.78,117,4.034,2,w1118,m,2,1
66.21,235.13,117,4.034,2,w1118,m,2,1
249.73,314.87,118,4.069,2,w1118,m,2,1
224.02,239.08,118,4.069,2,w1118,m,2,1
217.75,305.81,118,4.069,2,w1118,m,2,1
202.67,312.1,118,4.069,2,w1118,m,2,1
136.82,234.32,118,4.069,2,w1118,m,2,1
106.66,314.97,118,4.069,2,w1118,m,2,1
93.68,256.04,118,4.069,2,w1118,m,2,1
90.66,269.23,118,4.069,2,w1118,m,2,1
66.88,235.23,118,4.069,2,w1118,m,2,1
252.68,314.15,119,4.103,2,w1118,m,2,1
228.44,236.97,119,4.103,2,w1118,m,2,1
222.73,304.05,119,4.103,2,w1118,m,2,1
204.68,312.14,119,4.103,2,w1118,m,2,1
136.85,234.22,119,4.103,2,w1118,m,2,1
106.79,315.09,119,4.103,2,w1118,m,2,1
94.75,256.35,119,4.103,2,w1118,m,2,1
91.02,269.71,119,4.103,2,w1118,m,2,1
72.15,236.03,119,4.103,2,w1118,m,2,1
255.51,314.13,120,4.138,2,w1118,m,2,1
229.33,236.01,120,4.138,2,w1118,m,2,1
223.7,303.02,120,4.138,2,w1118,m,2,1
204.77,312.09,120,4.138,2,w1118,m,2,1
137.75,234.07,120,4.138,2,w1118,m,2,1
109.71,314.24,120,4.138,2,w1118,m,2,1
96.76,256.78,120,4.138,2,w1118,m,2,1
91.01,269.77,120,4.138,2,w1118,m,2,1
72.51,236.01,120,4.138,2,w1118,m,2,1
58.64,237.64,120,4.138,2,w1118,m,2,1
257.54,314.2,121,4.172,2,w1118,m,2,1
228.68,236.0,121,4.172,2,w1118,m,2,1
225.48,302.19,121,4.172,2,w1118,m,2,1
207.69,312.22,121,4.172,2,w1118,m,2,1
137.82,234.03,121,4.172,2,w1118,m,2,1
110.65,314.07,121,4.172,2,w1118,m,2,1
99.69,256.79,121,4.172,2,w1118,m,2,1
91.01,269.75,121,4.172,2,w1118,m,2,1
73.5,236.02,121,4.172,2,w1118,m,2,1
57.96,237.76,121,4.172,2,w1118,m,2,1
256.74,313.91,122,4.207,2,w1118,m,2,1
228.82,235.84,122,4.207,2,w1118,m,2,1
223.69,302.9,122,4.207,2,w1118,m,2,1
210.55,312.99,122,4.207,2,w1118,m,2,1
138.73,234.02,122,4.207,2,w1118,m,2,1
112.63,314.03,122,4.207,2,w1118,m,2,1
102.67,257.01,122,4.207,2,w1118,m,2,1
90.97,269.73,122,4.207,2,w1118,m,2,1
73.62,236.23,122,4.207,2,w1118,m,2,1
57.9,237.74,122,4.207,2,w1118,m,2,1
259.63,313.36,123,4.241,2,w1118,m,2,1
230.76,235.03,123,4.241,2,w1118,m,2,1
228.56,301.21,123,4.241,2,w1118,m,2,1
212.56,313.03,123,4.241,2,w1118,m,2,1
142.69,234.23,123,4.241,2,w1118,m,2,1
112.72,314.02,123,4.241,2,w1118,m,2,1
102.74,256.88,123,4.241,2,w1118,m,2,1
90.97,269.7,123,4.241,2,w1118,m,2,1
73.69,236.21,123,4.241,2,w1118,m,2,1
258.81,313.66,124,4.276,2,w1118,m,2,1
232.66,233.97,124,4.276,2,w1118,m,2,1
226.87,302.11,124,4.276,2,w1118,m,2,1
214.49,312.82,124,4.276,2,w1118,m,2,1
142.69,234.29,124,4.276,2,w1118,m,2,1
113.71,314.16,124,4.276,2,w1118,m,2,1
104.68,257.16,124,4.276,2,w1118,m,2,1
90.97,269.71,124,4.276,2,w1118,m,2,1
73.77,236.18,124,4.276,2,w1118,m,2,1
260.78,313.76,125,4.31,2,w1118,m,2,1
233.57,233.01,125,4.31,2,w1118,m,2,1
227.91,300.99,125,4.31,2,w1118,m,2,1
214.77,312.66,125,4.31,2,w1118,m,2,1
139.75,234.08,125,4.31,2,w1118,m,2,1
114.7,314.05,125,4.31,2,w1118,m,2,1
106.7,256.88,125,4.31,2,w1118,m,2,1
90.98,269.72,125,4.31,2,w1118,m,2,1
74.77,235.79,125,4.31,2,w1118,m,2,1
262.79,314.05,126,4.345,2,w1118,m,2,1
232.95,232.87,126,4.345,2,w1118,m,2,1
229.75,299.98,126,4.345,2,w1118,m,2,1
215.77,313.21,126,4.345,2,w1118,m,2,1
140.76,234.03,126,4.345,2,w1118,m,2,1
115.78,313.8,126,4.345,2,w1118,m,2,1
109.7,256.87,126,4.345,2,w1118,m,2,1
90.98,269.73,126,4.345,2,w1118,m,2,1
74.9,235.6,126,4.345,2,w1118,m,2,1
264.75,314.0,127,4.379,2,w1118,m,2,1
234.67,231.98,127,4.379,2,w1118,m,2,1
233.55,297.95,127,4.379,2,w1118,m,2,1
221.41,313.73,127,4.379,2,w1118,m,2,1
140.87,233.83,127,4.379,2,w1118,m,2,1
116.79,313.72,127,4.379,2,w1118,m,2,1
110.68,257.23,127,4.379,2,w1118,m,2,1
90.67,269.22,127,4.379,2,w1118,m,2,1
76.81,236.28,127,4.379,2,w1118,m,2,1
265.8,313.61,128,4.414,2,w1118,m,2,1
235.66,297.31,128,4.414,2,w1118,m,2,1
235.1,231.71,128,4.414,2,w1118,m,2,1
222.58,313.22,128,4.414,2,w1118,m,2,1
141.78,233.61,128,4.414,2,w1118,m,2,1
117.79,314.08,128,4.414,2,w1118,m,2,1
113.63,257.81,128,4.414,2,w1118,m,2,1
90.66,269.25,128,4.414,2,w1118,m,2,1
78.84,235.94,128,4.414,2,w1118,m,2,1
269.61,313.15,129,4.448,2,w1118,m,2,1
237.68,230.9,129,4.448,2,w1118,m,2,1
235.68,297.06,129,4.448,2,w1118,m,2,1
223.7,313.15,129,4.448,2,w1118,m,2,1
142.74,233.62,129,4.448,2,w1118,m,2,1
120.63,313.27,129,4.448,2,w1118,m,2,1
113.69,257.72,129,4.448,2,w1118,m,2,1
90.63,269.24,129,4.448,2,w1118,m,2,1
79.85,235.82,129,4.448,2,w1118,m,2,1
268.9,313.66,130,4.483,2,w1118,m,2,1
238.26,295.2,130,4.483,2,w1118,m,2,1
237.85,230.89,130,4.483,2,w1118,m,2,1
224.72,313.25,130,4.483,2,w1118,m,2,1
142.76,233.32,130,4.483,2,w1118,m,2,1
121.7,313.09,130,4.483,2,w1118,m,2,1
113.91,257.25,130,4.483,2,w1118,m,2,1
90.66,269.24,130,4.483,2,w1118,m,2,1
80.98,235.99,130,4.483,2,w1118,m,2,1
271.76,313.66,131,4.517,2,w1118,m,2,1
239.51,230.02,131,4.517,2,w1118,m,2,1
237.85,295.24,131,4.517,2,w1118,m,2,1
224.74,313.65,131,4.517,2,w1118,m,2,1
143.01,233.3,131,4.517,2,w1118,m,2,1
122.64,312.89,131,4.517,2,w1118,m,2,1
116.62,257.86,131,4.517,2,w1118,m,2,1
90.63,269.26,131,4.517,2,w1118,m,2,1
84.7,236.82,131,4.517,2,w1118,m,2,1
57.63,234.56,131,4.517,2,w1118,m,2,1
275.63,312.85,132,4.552,2,w1118,m,2,1
240.46,294.09,132,4.552,2,w1118,m,2,1
239.77,230.26,132,4.552,2,w1118,m,2,1
229.45,313.91,132,4.552,2,w1118,m,2,1
145.69,233.73,132,4.552,2,w1118,m,2,1
122.76,312.88,132,4.552,2,w1118,m,2,1
117.68,258.2,132,4.552,2,w1118,m,2,1
90.63,269.27,132,4.552,2,w1118,m,2,1
83.94,236.44,132,4.552,2,w1118,m,2,1
57.81,234.52,132,4.552,2,w1118,m,2,1
277.57,312.16,133,4.586,2,w1118,m,2,1
242.39,293.36,133,4.586,2,w1118,m,2,1
241.68,229.76,133,4.586,2,w1118,m,2,1
231.42,313.84,133,4.586,2,w1118,m,2,1
147.69,233.93,133,4.586,2,w1118,m,2,1
124.68,312.72,133,4.586,2,w1118,m,2,1
119.68,258.88,133,4.586,2,w1118,m,2,1
90.99,269.73,133,4.586,2,w1118,m,2,1
86.74,236.8,133,4.586,2,w1118,m,2,1
58.95,234.26,133,4.586,2,w1118,m,2,1
278.66,312.17,134,4.621,2,w1118,m,2,1
243.64,229.21,134,4.621,2,w1118,m,2,1
239.95,295.09,134,4.621,2,w1118,m,2,1
232.57,313.9,134,4.621,2,w1118,m,2,1
148.69,234.11,134,4.621,2,w1118,m,2,1
126.64,312.0,134,4.621,2,w1118,m,2,1
120.68,258.96,134,4.621,2,w1118,m,2,1
90.98,269.73,134,4.621,2,w1118,m,2,1
87.78,236.84,134,4.621,2,w1118,m,2,1
59.96,234.54,134,4.621,2,w1118,m,2,1
280.61,312.28,135,4.655,2,w1118,m,2,1
243.67,229.24,135,4.655,2,w1118,m,2,1
240.84,293.79,135,4.655,2,w1118,m,2,1
235.31,314.03,135,4.655,2,w1118,m,2,1
149.66,233.97,135,4.655,2,w1118,m,2,1
127.66,311.93,135,4.655,2,w1118,m,2,1
125.4,259.69,135,4.655,2,w1118,m,2,1
90.98,269.73,135,4.655,2,w1118,m,2,1
88.86,237.2,135,4.655,2,w1118,m,2,1
60.99,234.67,135,4.655,2,w1118,m,2,1
279.83,312.8,136,4.69,2,w1118,m,2,1
243.03,229.18,136,4.69,2,w1118,m,2,1
241.94,293.01,136,4.69,2,w1118,m,2,1
234.72,314.3,136,4.69,2,w1118,m,2,1
149.68,233.67,136,4.69,2,w1118,m,2,1
127.77,312.0,136,4.69,2,w1118,m,2,1
124.71,259.72,136,4.69,2,w1118,m,2,1
90.98,269.73,136,4.69,2,w1118,m,2,1
90.92,237.16,136,4.69,2,w1118,m,2,1
61.96,234.63,136,4.69,2,w1118,m,2,1
281.72,312.04,137,4.724,2,w1118,m,2,1
243.91,229.18,137,4.724,2,w1118,m,2,1
243.85,291.95,137,4.724,2,w1118,m,2,1
236.68,314.19,137,4.724,2,w1118,m,2,1
145.8,233.12,137,4.724,2,w1118,m,2,1
130.69,311.2,137,4.724,2,w1118,m,2,1
125.68,259.96,137,4.724,2,w1118,m,2,1
93.72,237.12,137,4.724,2,w1118,m,2,1
90.99,269.71,137,4.724,2,w1118,m,2,1
62.97,234.59,137,4.724,2,w1118,m,2,1
285.55,310.96,138,4.759,2,w1118,m,2,1
248.39,289.07,138,4.759,2,w1118,m,2,1
246.61,228.81,138,4.759,2,w1118,m,2,1
238.64,313.99,138,4.759,2,w1118,m,2,1
145.81,233.08,138,4.759,2,w1118,m,2,1
131.66,311.03,138,4.759,2,w1118,m,2,1
125.77,260.11,138,4.759,2,w1118,m,2,1
97.65,237.91,138,4.759,2,w1118,m,2,1
90.63,269.26,138,4.759,2,w1118,m,2,1
65.63,235.27,138,4.759,2,w1118,m,2,1
282.88,311.87,139,4.793,2,w1118,m,2,1
248.36,228.83,139,4.793,2,w1118,m,2,1
246.66,289.9,139,4.793,2,w1118,m,2,1
240.58,313.74,139,4.793,2,w1118,m,2,1
145.75,233.21,139,4.793,2,w1118,m,2,1
131.74,311.16,139,4.793,2,w1118,m,2,1
127.76,259.98,139,4.793,2,w1118,m,2,1
97.69,238.1,139,4.793,2,w1118,m,2,1
90.62,269.24,139,4.793,2,w1118,m,2,1
65.68,234.85,139,4.793,2,w1118,m,2,1
289.44,310.86,140,4.828,2,w1118,m,2,1
249.78,287.26,140,4.828,2,w1118,m,2,1
248.6,228.9,140,4.828,2,w1118,m,2,1
241.67,313.91,140,4.828,2,w1118,m,2,1
144.91,233.13,140,4.828,2,w1118,m,2,1
132.75,311.12,140,4.828,2,w1118,m,2,1
129.61,260.26,140,4.828,2,w1118,m,2,1
99.74,238.85,140,4.828,2,w1118,m,2,1
90.98,269.7,140,4.828,2,w1118,m,2,1
66.17,234.82,140,4.828,2,w1118,m,2,1
289.71,310.88,141,4.862,2,w1118,m,2,1
249.53,228.86,141,4.862,2,w1118,m,2,1
248.68,287.99,141,4.862,2,w1118,m,2,1
243.61,314.1,141,4.862,2,w1118,m,2,1
148.72,233.53,141,4.862,2,w1118,m,2,1
133.85,311.02,141,4.862,2,w1118,m,2,1
131.75,260.81,141,4.862,2,w1118,m,2,1
98.9,238.07,141,4.862,2,w1118,m,2,1
91.03,269.71,141,4.862,2,w1118,m,2,1
72.58,236.01,141,4.862,2,w1118,m,2,1
291.6,310.16,142,4.897,2,w1118,m,2,1
253.33,285.18,142,4.897,2,w1118,m,2,1
249.62,229.2,142,4.897,2,w1118,m,2,1
