y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
204.0,266.04,606,42900,0.323,43.81,606,0.0,76,2.621,True,2.0
206.1,135.96,701,42900,0.369,47.21,701,0.0,76,2.621,True,1.0
211.43,259.95,685,42900,0.362,49.34,685,0.0,76,2.621,True,2.0
211.08,323.93,567,42900,0.374,44.02,567,0.0,76,2.621,True,2.0
233.05,119.03,723,42900,0.273,47.42,723,0.0,76,2.621,True,1.0
198.03,485.78,704,42900,0.269,47.0,704,0.0,76,2.621,True,3.0
264.82,476.71,677,42900,0.263,50.74,677,0.0,77,2.655,True,3.0
269.99,89.32,684,42900,0.28,43.22,684,0.0,77,2.655,True,1.0
271.53,270.16,555,42900,0.244,46.77,555,0.0,77,2.655,True,2.0
272.76,55.16,644,42900,0.233,46.98,644,0.0,77,2.655,True,1.0
277.94,418.18,572,42900,0.359,39.25,572,0.0,77,2.655,True,3.0
280.36,450.69,583,42900,0.239,45.31,583,0.0,77,2.655,True,3.0
294.71,235.56,366,42900,0.09,25.26,366,0.0,77,2.655,False,0.0
293.08,453.42,656,42900,0.209,48.44,656,0.0,77,2.655,True,3.0
295.98,313.94,681,42900,0.283,45.52,681,0.0,77,2.655,True,2.0
306.9,235.41,252,42900,0.138,26.31,252,0.0,77,2.655,True,2.0
264.67,235.35,677,42900,0.038,43.43,677,0.0,77,2.655,False,0.0
342.05,250.7,694,42900,0.254,51.99,694,0.0,77,2.655,True,2.0
283.96,470.18,744,42900,0.341,53.03,744,0.0,77,2.655,True,3.0
320.19,102.65,618,42900,0.224,44.26,618,0.0,77,2.655,True,1.0
259.99,433.7,665,42900,0.29,47.19,665,0.0,77,2.655,True,3.0
229.32,119.98,581,42900,0.282,45.93,581,0.0,77,2.655,True,1.0
251.0,132.2,711,42900,0.274,44.05,711,0.0,77,2.655,True,1.0
170.59,499.95,546,42900,0.276,48.23,546,0.0,77,2.655,True,3.0
177.96,97.03,642,42900,0.251,40.3,642,0.0,77,2.655,True,1.0
184.21,486.97,583,42900,0.362,44.05,583,0.0,77,2.655,True,3.0
191.94,306.23,706,42900,0.327,53.24,706,0.0,77,2.655,True,2.0
186.97,65.53,704,42900,0.155,49.27,704,0.0,77,2.655,True,1.0
196.05,484.95,722,42900,0.294,46.77,722,0.0,77,2.655,True,3.0
204.89,265.89,658,42900,0.337,46.77,658,0.0,77,2.655,True,2.0
205.98,136.11,716,42900,0.293,48.86,716,0.0,77,2.655,True,1.0
210.07,324.02,580,42900,0.378,45.1,580,0.0,77,2.655,True,2.0
211.13,260.83,690,42900,0.419,52.82,690,0.0,77,2.655,True,2.0
195.72,87.03,659,42900,0.197,48.86,659,0.0,77,2.655,True,1.0
278.3,450.82,586,42900,0.297,44.64,586,0.0,78,2.69,True,3.0
264.81,476.71,674,42900,0.256,51.04,674,0.0,78,2.69,True,3.0
271.1,270.33,627,42900,0.261,48.36,627,0.0,78,2.69,True,2.0
274.19,418.62,556,42900,0.24,41.54,556,0.0,78,2.69,True,3.0
280.21,470.85,678,42900,0.347,52.08,678,0.0,78,2.69,True,3.0
265.12,89.69,628,42900,0.281,42.36,628,0.0,78,2.69,True,1.0
291.28,314.92,603,42900,0.311,45.05,603,0.0,78,2.69,True,2.0
291.81,453.28,647,42900,0.225,51.87,647,0.0,78,2.69,True,3.0
306.87,235.44,258,42900,0.135,25.83,258,0.0,78,2.69,False,0.0
320.04,101.98,679,42900,0.31,43.4,679,0.0,78,2.69,True,1.0
341.91,250.73,753,42900,0.23,52.7,753,0.0,78,2.69,True,2.0
292.25,235.18,359,42900,0.266,25.42,359,0.0,78,2.69,False,0.0
262.88,235.28,710,42900,0.086,41.74,710,0.0,78,2.69,True,2.0
271.07,55.34,698,42900,0.244,47.12,698,0.0,78,2.69,True,1.0
249.01,132.11,700,42900,0.256,43.81,700,0.0,78,2.69,True,1.0
170.27,500.07,637,42900,0.312,47.53,637,0.0,78,2.69,True,3.0
175.86,98.73,642,42900,0.253,40.3,642,0.0,78,2.69,True,1.0
184.0,486.7,589,42900,0.331,46.29,589,0.0,78,2.69,True,3.0
184.95,66.06,720,42900,0.259,51.25,720,0.0,78,2.69,True,1.0
190.03,307.26,673,42900,0.307,47.74,673,0.0,78,2.69,True,2.0
192.11,85.91,705,42900,0.314,46.29,705,0.0,78,2.69,True,1.0
259.91,433.78,684,42900,0.267,50.84,684,0.0,78,2.69,True,3.0
199.24,264.12,601,42900,0.315,44.02,601,0.0,78,2.69,True,2.0
205.01,136.28,710,42900,0.27,47.32,710,0.0,78,2.69,True,1.0
210.8,262.02,607,42900,0.353,44.22,607,0.0,78,2.69,True,2.0
194.95,484.06,686,42900,0.301,45.67,686,0.0,78,2.69,True,3.0
210.96,324.08,592,42900,0.352,46.5,592,0.0,78,2.69,True,2.0
233.93,118.92,702,42900,0.219,47.53,702,0.0,78,2.69,True,1.0
264.81,476.74,677,42900,0.262,52.15,677,0.0,79,2.724,True,3.0
271.04,270.24,651,42900,0.287,48.97,651,0.0,79,2.724,True,2.0
272.97,418.91,601,42900,0.335,43.67,601,0.0,79,2.724,True,3.0
276.18,450.79,607,42900,0.288,44.1,607,0.0,79,2.724,True,3.0
280.04,470.83,735,42900,0.357,51.94,735,0.0,79,2.724,True,3.0
292.82,314.91,668,42900,0.221,46.0,668,0.0,79,2.724,True,2.0
292.22,235.16,364,42900,0.258,25.86,364,0.0,79,2.724,False,0.0
264.11,89.83,623,42900,0.31,43.04,623,0.0,79,2.724,True,1.0
306.66,235.35,218,42900,0.175,21.2,218,0.0,79,2.724,False,0.0
320.93,101.39,700,42900,0.248,45.37,700,0.0,79,2.724,True,1.0
341.73,251.31,707,42900,0.196,54.06,707,0.0,79,2.724,True,2.0
289.07,453.35,652,42900,0.234,49.61,652,0.0,79,2.724,True,3.0
261.74,235.33,677,42900,0.094,41.13,677,0.0,79,2.724,True,2.0
269.85,56.01,700,42900,0.231,47.7,700,0.0,79,2.724,True,1.0
247.09,132.03,721,42900,0.257,45.79,721,0.0,79,2.724,True,1.0
258.88,434.29,665,42900,0.293,47.28,665,0.0,79,2.724,True,3.0
174.11,100.06,647,42900,0.287,42.4,647,0.0,79,2.724,True,1.0
183.25,486.81,554,42900,0.304,47.28,554,0.0,79,2.724,True,3.0
183.82,66.17,708,42900,0.256,51.73,708,0.0,79,2.724,True,1.0
187.03,307.95,686,42900,0.382,52.15,686,0.0,79,2.724,True,2.0
191.76,85.41,671,42900,0.18,47.06,671,0.0,79,2.724,True,1.0
169.32,500.89,613,42900,0.285,47.7,613,0.0,79,2.724,True,3.0
201.75,264.22,661,42900,0.215,45.37,661,0.0,79,2.724,True,2.0
203.01,136.13,716,42900,0.308,48.12,716,0.0,79,2.724,True,1.0
208.99,324.04,585,42900,0.351,44.94,585,0.0,79,2.724,True,2.0
233.08,119.05,710,42900,0.27,46.43,710,0.0,79,2.724,True,1.0
194.82,483.89,674,42900,0.275,48.12,674,0.0,79,2.724,True,3.0
266.96,89.69,667,42900,0.248,42.06,667,0.0,80,2.759,True,1.0
268.84,56.21,670,42900,0.258,46.57,670,0.0,80,2.759,True,1.0
271.02,270.21,665,42900,0.288,48.42,665,0.0,80,2.759,True,2.0
271.94,418.95,615,42900,0.366,45.75,615,0.0,80,2.759,True,3.0
276.89,450.11,649,42900,0.293,44.72,649,0.0,80,2.759,True,3.0
292.24,235.22,358,42900,0.258,25.03,358,0.0,80,2.759,False,0.0
285.98,453.75,698,42900,0.29,50.47,698,0.0,80,2.759,True,3.0
291.0,316.1,694,42900,0.269,45.75,694,0.0,80,2.759,True,2.0
306.05,235.3,212,42900,0.224,19.7,212,0.0,80,2.759,False,0.0
314.51,102.34,570,42900,0.152,46.78,570,0.0,80,2.759,True,1.0
264.81,476.71,688,42900,0.251,52.32,688,0.0,80,2.759,True,3.0
278.94,470.9,729,42900,0.328,51.7,729,0.0,80,2.759,True,3.0
256.86,434.07,682,42900,0.31,50.88,682,0.0,80,2.759,True,3.0
339.0,251.11,750,42900,0.305,50.26,750,0.0,80,2.759,True,2.0
245.97,131.89,723,42900,0.258,46.16,723,0.0,80,2.759,True,1.0
257.03,235.13,706,42900,0.239,41.85,706,0.0,80,2.759,True,2.0
169.88,500.92,648,42900,0.303,45.34,648,0.0,80,2.759,True,3.0
172.05,102.0,657,42900,0.268,41.24,657,0.0,80,2.759,True,1.0
181.8,66.88,722,42900,0.243,49.65,722,0.0,80,2.759,True,1.0
183.35,307.85,580,42900,0.338,45.96,580,0.0,80,2.759,True,2.0
189.87,85.68,690,42900,0.199,46.57,690,0.0,80,2.759,True,1.0
182.18,486.21,593,42900,0.308,48.42,593,0.0,80,2.759,True,3.0
200.19,136.88,659,42900,0.336,49.24,659,0.0,80,2.759,True,1.0
199.94,265.0,699,42900,0.255,47.39,699,0.0,80,2.759,True,2.0
207.05,269.99,662,42900,0.456,49.24,662,0.0,80,2.759,True,2.0
207.95,323.96,589,42900,0.338,46.98,589,0.0,80,2.759,True,2.0
233.05,119.08,715,42900,0.262,46.98,715,0.0,80,2.759,True,1.0
193.87,483.74,632,42900,0.267,45.13,632,0.0,80,2.759,True,3.0
270.85,269.94,674,42900,0.286,47.13,674,0.0,81,2.793,True,2.0
264.83,476.72,693,42900,0.255,51.8,693,0.0,81,2.793,True,3.0
267.83,56.17,667,42900,0.255,47.13,667,0.0,81,2.793,True,1.0
269.93,418.92,617,42900,0.376,45.51,617,0.0,81,2.793,True,3.0
274.69,450.11,621,42900,0.229,45.3,621,0.0,81,2.793,True,3.0
337.92,251.3,734,42900,0.258,51.6,734,0.0,81,2.793,True,2.0
284.01,453.96,682,42900,0.302,51.19,682,0.0,81,2.793,True,3.0
288.09,316.76,674,42900,0.313,45.91,674,0.0,81,2.793,True,2.0
292.2,235.04,378,42900,0.256,26.0,378,0.0,81,2.793,True,2.0
306.73,235.97,178,42900,0.282,15.24,178,0.0,81,2.793,False,0.0
259.58,90.88,491,42900,0.161,42.66,491,0.0,81,2.793,True,1.0
277.87,471.29,685,42900,0.275,49.77,685,0.0,81,2.793,True,3.0
255.88,433.84,670,42900,0.285,50.59,670,0.0,81,2.793,True,3.0
313.22,102.65,632,42900,0.218,45.91,632,0.0,81,2.793,True,1.0
241.17,131.19,617,42900,0.309,43.68,617,0.0,81,2.793,True,1.0
254.98,234.96,713,42900,0.22,42.05,713,0.0,81,2.793,True,2.0
169.05,501.19,654,42900,0.277,45.51,654,0.0,81,2.793,True,3.0
170.74,101.89,632,42900,0.192,43.07,632,0.0,81,2.793,True,1.0
180.06,67.23,713,42900,0.246,50.79,713,0.0,81,2.793,True,1.0
180.37,485.77,556,42900,0.268,47.74,556,0.0,81,2.793,True,3.0
185.09,84.89,679,42900,0.33,46.52,679,0.0,81,2.793,True,1.0
180.41,308.1,561,42900,0.274,51.6,561,0.0,81,2.793,True,2.0
197.85,265.35,697,42900,0.242,47.74,697,0.0,81,2.793,True,2.0
191.14,482.82,673,42900,0.272,44.9,673,0.0,81,2.793,True,3.0
206.89,323.72,551,42900,0.329,42.46,551,0.0,81,2.793,True,2.0
233.05,119.08,720,42900,0.263,47.54,720,0.0,81,2.793,True,1.0
201.0,136.91,677,42900,0.319,46.73,677,0.0,81,2.793,True,1.0
206.92,269.9,727,42900,0.481,50.79,727,0.0,81,2.793,True,2.0
314.06,102.84,711,42900,0.342,46.57,711,0.0,82,2.828,True,1.0
292.19,235.1,380,42900,0.284,26.79,380,0.0,82,2.828,True,2.0
287.04,316.83,687,42900,0.314,46.36,687,0.0,82,2.828,True,2.0
281.86,453.66,680,42900,0.247,51.04,680,0.0,82,2.828,True,3.0
253.94,434.09,674,42900,0.286,49.97,674,0.0,82,2.828,True,3.0
270.82,269.88,668,42900,0.287,47.21,668,0.0,82,2.828,True,2.0
270.01,450.86,664,42900,0.323,44.23,664,0.0,82,2.828,True,3.0
267.93,419.03,627,42900,0.392,46.15,627,0.0,82,2.828,True,3.0
264.75,476.72,672,42900,0.261,51.68,672,0.0,82,2.828,True,3.0
335.99,251.4,742,42900,0.262,50.4,742,0.0,82,2.828,True,2.0
258.23,90.9,563,42900,0.252,40.4,563,0.0,82,2.828,True,1.0
255.01,235.07,714,42900,0.256,42.32,714,0.0,82,2.828,True,2.0
274.06,472.13,729,42900,0.388,51.68,729,0.0,82,2.828,True,3.0
264.08,57.98,715,42900,0.271,46.36,715,0.0,82,2.828,True,1.0
205.99,270.99,780,42900,0.409,54.23,780,0.0,82,2.828,True,2.0
233.08,119.07,719,42900,0.252,47.0,719,0.0,82,2.828,True,1.0
167.28,501.98,612,42900,0.309,47.42,612,0.0,82,2.828,True,3.0
168.03,103.12,660,42900,0.258,43.38,660,0.0,82,2.828,True,1.0
178.06,68.08,725,42900,0.308,49.12,725,0.0,82,2.828,True,1.0
178.18,484.94,612,42900,0.354,52.1,612,0.0,82,2.828,True,3.0
240.07,131.29,660,42900,0.309,43.59,660,0.0,82,2.828,True,1.0
183.12,84.04,641,42900,0.339,43.17,641,0.0,82,2.828,True,1.0
189.84,483.01,679,42900,0.252,43.81,679,0.0,82,2.828,True,3.0
195.96,263.84,713,42900,0.267,47.21,713,0.0,82,2.828,True,2.0
200.01,137.07,664,42900,0.323,46.36,664,0.0,82,2.828,True,1.0
202.97,322.83,606,42900,0.367,43.59,606,0.0,82,2.828,True,2.0
181.85,308.83,646,42900,0.294,49.55,646,0.0,82,2.828,True,2.0
256.9,235.04,709,42900,0.117,43.94,709,0.0,83,2.862,True,2.0
262.99,476.23,717,42900,0.35,50.86,717,0.0,83,2.862,True,3.0
264.89,57.3,694,42900,0.24,47.83,694,0.0,83,2.862,True,1.0
265.39,451.36,552,42900,0.189,42.42,552,0.0,83,2.862,True,3.0
266.84,419.09,575,42900,0.37,44.37,575,0.0,83,2.862,True,3.0
278.81,453.74,641,42900,0.237,51.08,641,0.0,83,2.862,True,3.0
271.53,472.75,603,42900,0.291,55.19,603,0.0,83,2.862,True,3.0
286.01,317.24,677,42900,0.268,45.02,677,0.0,83,2.862,True,2.0
291.5,234.88,335,42900,0.2,28.57,335,0.0,83,2.862,True,2.0
312.09,102.94,709,42900,0.331,46.97,709,0.0,83,2.862,True,1.0
256.19,91.23,580,42900,0.25,42.85,580,0.0,83,2.862,True,1.0
270.86,269.94,672,42900,0.299,48.7,672,0.0,83,2.862,True,2.0
334.01,252.05,753,42900,0.302,53.03,753,0.0,83,2.862,True,2.0
240.97,131.98,716,42900,0.279,46.1,716,0.0,83,2.862,True,1.0
233.08,119.09,729,42900,0.24,47.62,729,0.0,83,2.862,True,1.0
250.04,434.78,709,42900,0.351,50.86,709,0.0,83,2.862,True,3.0
166.98,104.92,664,42900,0.275,42.64,664,0.0,83,2.862,True,1.0
167.06,502.0,649,42900,0.329,48.05,649,0.0,83,2.862,True,3.0
176.0,484.38,727,42900,0.327,53.46,727,0.0,83,2.862,True,3.0
177.13,68.39,703,42900,0.252,49.56,703,0.0,83,2.862,True,1.0
176.37,309.84,582,42900,0.28,50.0,582,0.0,83,2.862,True,2.0
188.06,482.0,707,42900,0.298,47.83,707,0.0,83,2.862,True,3.0
195.36,138.01,576,42900,0.314,47.83,576,0.0,83,2.862,True,1.0
195.0,262.71,702,42900,0.184,46.53,702,0.0,83,2.862,True,2.0
199.16,322.35,574,42900,0.294,44.15,574,0.0,83,2.862,True,2.0
204.85,273.06,730,42900,0.344,49.35,730,0.0,83,2.862,True,2.0
183.91,83.69,692,42900,0.188,46.1,692,0.0,83,2.862,True,1.0
270.82,269.92,666,42900,0.295,46.16,666,0.0,84,2.897,True,2.0
259.58,475.34,533,42900,0.239,51.27,533,0.0,84,2.897,True,3.0
262.87,57.96,731,42900,0.287,47.49,731,0.0,84,2.897,True,1.0
263.35,451.31,569,42900,0.216,46.16,569,0.0,84,2.897,True,3.0
265.82,419.29,567,42900,0.313,45.5,567,0.0,84,2.897,True,3.0
271.16,472.73,669,42900,0.337,52.6,669,0.0,84,2.897,True,3.0
332.86,251.79,710,42900,0.253,50.16,710,0.0,84,2.897,True,2.0
284.02,317.78,686,42900,0.301,44.61,686,0.0,84,2.897,True,2.0
291.57,234.9,315,42900,0.161,27.3,315,0.0,84,2.897,True,2.0
301.07,238.15,221,42900,0.362,19.97,221,0.0,84,2.897,False,0.0
310.08,102.85,720,42900,0.333,47.49,720,0.0,84,2.897,True,1.0
255.85,234.76,711,42900,0.121,43.94,711,0.0,84,2.897,True,2.0
276.07,453.29,656,42900,0.241,50.82,656,0.0,84,2.897,True,3.0
255.05,91.38,605,42900,0.251,40.17,605,0.0,84,2.897,True,1.0
249.03,434.85,727,42900,0.379,53.26,727,0.0,84,2.897,True,3.0
236.19,131.28,620,42900,0.283,44.61,620,0.0,84,2.897,True,1.0
166.05,502.76,621,42900,0.323,46.83,621,0.0,84,2.897,True,3.0
175.14,69.37,661,42900,0.244,44.61,661,0.0,84,2.897,True,1.0
174.96,484.76,757,42900,0.361,56.59,757,0.0,84,2.897,True,3.0
176.98,309.25,697,42900,0.276,50.82,697,0.0,84,2.897,True,2.0
181.91,83.39,658,42900,0.211,45.5,658,0.0,84,2.897,True,1.0
162.3,107.86,525,42900,0.331,42.17,525,0.0,84,2.897,True,1.0
192.86,262.28,687,42900,0.221,44.16,687,0.0,84,2.897,True,2.0
197.14,322.1,584,42900,0.359,45.72,584,0.0,84,2.897,True,2.0
197.89,137.26,642,42900,0.263,45.5,642,0.0,84,2.897,True,1.0
203.83,274.9,762,42900,0.371,51.49,762,0.0,84,2.897,True,2.0
233.07,119.11,728,42900,0.241,47.27,728,0.0,84,2.897,True,1.0
184.01,480.1,712,42900,0.362,50.16,712,0.0,84,2.897,True,3.0
261.28,451.57,602,42900,0.189,44.71,602,0.0,85,2.931,True,3.0
261.85,57.97,735,42900,0.263,50.08,735,0.0,85,2.931,True,1.0
263.83,419.33,568,42900,0.313,45.57,568,0.0,85,2.931,True,3.0
264.68,476.8,632,42900,0.297,51.8,632,0.0,85,2.931,True,3.0
270.75,269.82,670,42900,0.269,46.0,670,0.0,85,2.931,True,2.0
284.02,318.12,699,42900,0.257,46.22,699,0.0,85,2.931,True,2.0
274.0,452.8,646,42900,0.246,51.37,646,0.0,85,2.931,True,3.0
291.47,234.91,323,42900,0.182,28.59,323,0.0,85,2.931,True,2.0
301.13,238.19,249,42900,0.369,22.14,249,0.0,85,2.931,False,0.0
330.94,252.23,722,42900,0.283,49.65,722,0.0,85,2.931,True,2.0
254.94,234.2,737,42900,0.192,46.22,737,0.0,85,2.931,True,2.0
273.01,472.03,703,42900,0.366,51.37,703,0.0,85,2.931,True,3.0
253.22,91.89,568,42900,0.302,41.06,568,0.0,85,2.931,True,1.0
307.09,103.03,714,42900,0.341,49.01,714,0.0,85,2.931,True,1.0
234.32,131.13,596,42900,0.278,45.79,596,0.0,85,2.931,True,1.0
160.16,107.96,603,42900,0.322,41.92,603,0.0,85,2.931,True,1.0
165.19,502.93,615,42900,0.33,46.43,615,0.0,85,2.931,True,3.0
172.07,484.27,750,42900,0.346,54.81,750,0.0,85,2.931,True,3.0
172.98,69.92,703,42900,0.277,48.8,703,0.0,85,2.931,True,1.0
173.06,310.07,704,42900,0.346,49.44,704,0.0,85,2.931,True,2.0
177.1,82.85,628,42900,0.318,44.5,628,0.0,85,2.931,True,1.0
246.06,434.67,699,42900,0.312,50.3,699,0.0,85,2.931,True,3.0
188.02,262.1,677,42900,0.321,44.28,677,0.0,85,2.931,True,2.0
193.21,138.02,601,42900,0.341,44.28,601,0.0,85,2.931,True,1.0
197.08,322.04,610,42900,0.397,47.08,610,0.0,85,2.931,True,2.0
202.98,275.97,753,42900,0.363,52.23,753,0.0,85,2.931,True,2.0
233.89,118.95,723,42900,0.226,47.72,723,0.0,85,2.931,True,1.0
184.07,479.99,743,42900,0.341,49.87,743,0.0,85,2.931,True,3.0
256.03,91.9,673,42900,0.222,40.62,673,0.0,86,2.966,True,1.0
261.07,58.15,719,42900,0.269,47.77,719,0.0,86,2.966,True,1.0
261.09,419.77,599,42900,0.366,43.97,599,0.0,86,2.966,True,3.0
263.93,451.2,687,42900,0.227,45.53,687,0.0,86,2.966,True,3.0
264.75,476.81,672,42900,0.278,52.68,672,0.0,86,2.966,True,3.0
291.56,234.78,326,42900,0.164,28.12,326,0.0,86,2.966,True,2.0
283.83,318.09,677,42900,0.227,46.87,677,0.0,86,2.966,True,2.0
302.08,238.08,269,42900,0.412,22.99,269,0.0,86,2.966,False,0.0
307.03,103.19,731,42900,0.306,48.66,731,0.0,86,2.966,True,1.0
327.03,252.81,722,42900,0.324,48.21,722,0.0,86,2.966,True,2.0
250.03,235.06,697,42900,0.266,41.74,697,0.0,86,2.966,True,2.0
270.68,269.8,659,42900,0.27,45.53,659,0.0,86,2.966,True,2.0
245.06,434.61,703,42900,0.305,48.21,703,0.0,86,2.966,True,3.0
235.05,131.13,690,42900,0.334,47.32,690,0.0,86,2.966,True,1.0
233.88,118.31,701,42900,0.206,45.76,701,0.0,86,2.966,True,1.0
158.07,108.87,602,42900,0.319,42.63,602,0.0,86,2.966,True,1.0
165.06,502.91,624,42900,0.333,43.75,624,0.0,86,2.966,True,3.0
170.99,483.93,738,42900,0.355,55.8,738,0.0,86,2.966,True,3.0
172.98,310.89,718,42900,0.315,52.45,718,0.0,86,2.966,True,2.0
176.04,82.05,664,42900,0.331,45.09,664,0.0,86,2.966,True,1.0
171.82,70.82,667,42900,0.241,45.98,667,0.0,86,2.966,True,1.0
188.85,262.2,698,42900,0.248,46.87,698,0.0,86,2.966,True,2.0
194.93,137.97,652,42900,0.272,42.41,652,0.0,86,2.966,True,1.0
196.84,321.97,583,42900,0.359,47.1,583,0.0,86,2.966,True,2.0
202.16,277.2,718,42900,0.346,48.44,718,0.0,86,2.966,True,2.0
183.99,480.06,750,42900,0.305,49.33,750,0.0,86,2.966,True,3.0
263.98,476.67,699,42900,0.253,52.19,699,0.0,87,3.0,True,3.0
259.03,59.03,744,42900,0.306,45.72,744,0.0,87,3.0,True,1.0
260.96,419.83,581,42900,0.343,44.43,581,0.0,87,3.0,True,3.0
261.94,451.16,678,42900,0.24,44.0,678,0.0,87,3.0,True,3.0
270.09,470.8,715,42900,0.339,53.92,715,0.0,87,3.0,True,3.0
325.97,252.98,729,42900,0.303,49.6,729,0.0,87,3.0,True,2.0
282.99,318.14,687,42900,0.248,45.94,687,0.0,87,3.0,True,2.0
292.17,234.97,408,42900,0.277,29.55,408,0.0,87,3.0,True,2.0
304.66,237.93,254,42900,0.311,25.02,254,0.0,87,3.0,False,0.0
307.84,102.95,674,42900,0.246,46.58,674,0.0,87,3.0,True,1.0
254.99,92.66,650,42900,0.228,40.98,650,0.0,87,3.0,True,1.0
270.84,269.99,639,42900,0.301,45.94,639,0.0,87,3.0,True,2.0
251.8,234.87,674,42900,0.12,42.49,674,0.0,87,3.0,True,2.0
159.95,109.0,658,42900,0.274,42.49,658,0.0,87,3.0,True,1.0
233.02,131.21,687,42900,0.31,46.58,687,0.0,87,3.0,True,1.0
243.06,434.76,710,42900,0.355,51.33,710,0.0,87,3.0,True,3.0
165.04,502.97,629,42900,0.336,44.64,629,0.0,87,3.0,True,3.0
166.1,483.23,715,42900,0.361,55.0,715,0.0,87,3.0,True,3.0
170.98,71.42,620,42900,0.214,43.78,620,0.0,87,3.0,True,1.0
175.11,81.88,661,42900,0.316,44.0,661,0.0,87,3.0,True,1.0
168.5,312.2,591,42900,0.252,53.05,591,0.0,87,3.0,True,2.0
187.85,261.02,705,42900,0.223,48.09,705,0.0,87,3.0,True,2.0
193.91,138.2,631,42900,0.28,43.35,631,0.0,87,3.0,True,1.0
194.94,321.71,576,42900,0.318,44.86,576,0.0,87,3.0,True,2.0
200.24,280.1,739,42900,0.37,49.39,739,0.0,87,3.0,True,2.0
230.12,119.09,688,42900,0.325,46.37,688,0.0,87,3.0,True,1.0
178.41,478.21,589,42900,0.258,49.17,589,0.0,87,3.0,True,3.0
322.09,252.91,699,42900,0.343,49.2,699,0.0,88,3.034,True,2.0
255.17,451.69,610,42900,0.262,44.72,610,0.0,88,3.034,True,3.0
258.92,59.13,745,42900,0.275,48.08,745,0.0,88,3.034,True,1.0
258.93,420.18,578,42900,0.365,42.26,578,0.0,88,3.034,True,3.0
263.97,476.73,709,42900,0.255,52.55,709,0.0,88,3.034,True,3.0
266.97,451.27,538,42900,0.226,41.37,538,0.0,88,3.034,True,3.0
303.88,237.87,292,42900,0.376,25.72,292,0.0,88,3.034,False,0.0
270.81,269.87,663,42900,0.284,46.07,663,0.0,88,3.034,True,2.0
279.27,319.21,606,42900,0.297,44.05,606,0.0,88,3.034,True,2.0
291.58,234.87,343,42900,0.181,29.74,343,0.0,88,3.034,True,2.0
303.07,102.94,711,42900,0.341,48.53,711,0.0,88,3.034,True,1.0
253.88,92.71,653,42900,0.219,42.94,653,0.0,88,3.034,True,1.0
269.48,470.08,592,42900,0.28,50.76,592,0.0,88,3.034,True,3.0
247.02,235.2,715,42900,0.228,42.94,715,0.0,88,3.034,True,2.0
184.97,260.0,709,42900,0.258,48.53,709,0.0,88,3.034,True,2.0
232.91,118.13,711,42900,0.218,45.17,711,0.0,88,3.034,True,1.0
240.22,434.82,652,42900,0.335,51.21,652,0.0,88,3.034,True,3.0
157.89,109.87,652,42900,0.203,41.15,652,0.0,88,3.034,True,1.0
164.35,503.12,576,42900,0.316,42.71,576,0.0,88,3.034,True,3.0
165.04,483.18,750,42900,0.367,57.02,750,0.0,88,3.034,True,3.0
170.56,81.29,527,42900,0.244,46.29,527,0.0,88,3.034,True,1.0
168.01,72.88,676,42900,0.275,44.28,676,0.0,88,3.034,True,1.0
179.02,479.12,712,42900,0.357,48.3,712,0.0,88,3.034,True,3.0
169.84,311.67,712,42900,0.245,51.43,712,0.0,88,3.034,True,2.0
191.0,138.88,657,42900,0.326,45.17,657,0.0,88,3.034,True,1.0
193.76,321.71,551,42900,0.289,44.28,551,0.0,88,3.034,True,2.0
199.97,281.03,738,42900,0.363,51.88,738,0.0,88,3.034,True,2.0
230.11,131.05,657,42900,0.311,47.41,657,0.0,88,3.034,True,1.0
253.17,451.73,588,42900,0.263,42.26,588,0.0,89,3.069,True,3.0
257.04,59.96,746,42900,0.305,46.81,746,0.0,89,3.069,True,1.0
263.87,476.8,714,42900,0.258,53.96,714,0.0,89,3.069,True,3.0
264.86,450.79,512,42900,0.188,36.19,512,0.0,89,3.069,True,3.0
270.79,269.86,671,42900,0.274,47.25,671,0.0,89,3.069,True,2.0
291.51,234.86,338,42900,0.165,29.47,338,0.0,89,3.069,True,2.0
281.87,319.03,666,42900,0.246,45.73,666,0.0,89,3.069,True,2.0
252.88,93.06,643,42900,0.222,40.74,643,0.0,89,3.069,True,1.0
299.11,103.09,659,42900,0.3,47.25,659,0.0,89,3.069,True,1.0
304.52,237.92,252,42900,0.324,26.44,252,0.0,89,3.069,True,2.0
321.98,252.88,723,42900,0.306,49.2,723,0.0,89,3.069,True,2.0
271.03,470.09,683,42900,0.365,47.03,683,0.0,89,3.069,True,3.0
248.97,234.43,712,42900,0.169,42.91,712,0.0,89,3.069,True,2.0
255.46,420.99,509,42900,0.273,44.65,509,0.0,89,3.069,True,3.0
232.91,118.1,720,42900,0.21,46.16,720,0.0,89,3.069,True,1.0
238.29,434.9,596,42900,0.336,48.98,596,0.0,89,3.069,True,3.0
164.52,312.65,560,42900,0.269,48.33,560,0.0,89,3.069,True,2.0
163.97,482.9,724,42900,0.337,55.05,724,0.0,89,3.069,True,3.0
164.34,503.09,587,42900,0.328,42.91,587,0.0,89,3.069,True,3.0
166.92,72.93,669,42900,0.276,44.65,669,0.0,89,3.069,True,1.0
169.23,81.46,591,42900,0.234,45.08,591,0.0,89,3.069,True,1.0
155.9,110.17,656,42900,0.208,41.61,656,0.0,89,3.069,True,1.0
