y,x,frame,t,vial,climbing,1
144.81,1090.0,101,4.04,6,climbing,
144.73,1080.94,101,4.04,6,climbing,
140.58,1167.86,101,4.04,6,climbing,
137.84,1106.77,101,4.04,6,climbing,
136.71,1137.06,101,4.04,6,climbing,
134.88,1087.88,101,4.04,6,climbing,
122.36,1085.12,101,4.04,6,climbing,
113.69,1134.98,101,4.04,6,climbing,
110.61,1068.7,101,4.04,6,climbing,
102.46,1096.91,101,4.04,6,climbing,
85.09,1125.96,101,4.04,6,climbing,
64.71,1138.86,101,4.04,6,climbing,
48.44,1103.83,101,4.04,6,climbing,
44.62,1140.66,101,4.04,6,climbing,
40.36,1125.29,101,4.04,6,climbing,
38.99,1067.02,101,4.04,6,climbing,
36.96,1158.85,101,4.04,6,climbing,
29.73,1130.13,101,4.04,6,climbing,
27.34,1142.86,101,4.04,6,climbing,
21.17,1128.37,101,4.04,6,climbing,
309.81,1088.69,102,4.08,6,climbing,
307.6,1100.94,102,4.08,6,climbing,
300.27,1136.88,102,4.08,6,climbing,
255.6,1153.66,102,4.08,6,climbing,
220.59,1080.05,102,4.08,6,climbing,
214.48,1132.09,102,4.08,6,climbing,
210.87,1089.9,102,4.08,6,climbing,
202.35,1113.35,102,4.08,6,climbing,
197.96,1166.72,102,4.08,6,climbing,
177.55,1169.64,102,4.08,6,climbing,
156.79,1169.29,102,4.08,6,climbing,
152.6,1076.59,102,4.08,6,climbing,
146.65,1088.86,102,4.08,6,climbing,
145.86,1164.27,102,4.08,6,climbing,
140.48,1108.89,102,4.08,6,climbing,
138.73,1139.87,102,4.08,6,climbing,
137.43,1087.8,102,4.08,6,climbing,
123.78,1085.94,102,4.08,6,climbing,
113.37,1068.74,102,4.08,6,climbing,
110.7,1134.18,102,4.08,6,climbing,
100.92,1093.96,102,4.08,6,climbing,
86.74,1123.93,102,4.08,6,climbing,
63.72,1138.07,102,4.08,6,climbing,
49.45,1070.16,102,4.08,6,climbing,
48.13,1103.96,102,4.08,6,climbing,
42.77,1140.77,102,4.08,6,climbing,
40.3,1125.26,102,4.08,6,climbing,
38.95,1068.06,102,4.08,6,climbing,
37.91,1160.88,102,4.08,6,climbing,
29.76,1133.02,102,4.08,6,climbing,
25.79,1146.6,102,4.08,6,climbing,
21.27,1130.26,102,4.08,6,climbing,
314.77,1089.81,103,4.12,6,climbing,
307.75,1101.77,103,4.12,6,climbing,
303.33,1138.7,103,4.12,6,climbing,
261.71,1149.08,103,4.12,6,climbing,
220.97,1079.86,103,4.12,6,climbing,
216.79,1131.21,103,4.12,6,climbing,
213.77,1090.08,103,4.12,6,climbing,
203.69,1112.15,103,4.12,6,climbing,
202.61,1166.33,103,4.12,6,climbing,
179.48,1169.48,103,4.12,6,climbing,
158.6,1169.7,103,4.12,6,climbing,
153.68,1077.7,103,4.12,6,climbing,
148.86,1087.1,103,4.12,6,climbing,
146.55,1164.12,103,4.12,6,climbing,
139.75,1108.92,103,4.12,6,climbing,
138.86,1139.97,103,4.12,6,climbing,
138.71,1167.7,103,4.12,6,climbing,
137.74,1086.79,103,4.12,6,climbing,
124.02,1085.87,103,4.12,6,climbing,
116.26,1069.54,103,4.12,6,climbing,
110.59,1134.03,103,4.12,6,climbing,
99.71,1091.98,103,4.12,6,climbing,
86.95,1122.03,103,4.12,6,climbing,
61.0,1137.82,103,4.12,6,climbing,
51.4,1070.25,103,4.12,6,climbing,
47.61,1104.92,103,4.12,6,climbing,
42.87,1140.86,103,4.12,6,climbing,
40.35,1125.5,103,4.12,6,climbing,
38.94,1160.97,103,4.12,6,climbing,
38.52,1066.77,103,4.12,6,climbing,
29.71,1134.08,103,4.12,6,climbing,
24.63,1147.62,103,4.12,6,climbing,
21.47,1131.98,103,4.12,6,climbing,
317.77,1089.56,104,4.16,6,climbing,
309.77,1100.57,104,4.16,6,climbing,
303.74,1140.14,104,4.16,6,climbing,
262.71,1147.95,104,4.16,6,climbing,
222.73,1078.74,104,4.16,6,climbing,
216.8,1130.03,104,4.16,6,climbing,
215.77,1090.93,104,4.16,6,climbing,
207.49,1110.45,104,4.16,6,climbing,
205.45,1166.33,104,4.16,6,climbing,
180.75,1168.89,104,4.16,6,climbing,
159.6,1170.1,104,4.16,6,climbing,
155.74,1077.89,104,4.16,6,climbing,
152.32,1085.93,104,4.16,6,climbing,
145.8,1164.09,104,4.16,6,climbing,
141.83,1143.63,104,4.16,6,climbing,
139.85,1108.9,104,4.16,6,climbing,
138.86,1086.14,104,4.16,6,climbing,
137.0,1166.88,104,4.16,6,climbing,
124.05,1085.89,104,4.16,6,climbing,
117.31,1069.75,104,4.16,6,climbing,
107.87,1133.28,104,4.16,6,climbing,
99.66,1089.89,104,4.16,6,climbing,
88.74,1118.1,104,4.16,6,climbing,
61.88,1137.6,104,4.16,6,climbing,
51.89,1069.73,104,4.16,6,climbing,
47.77,1105.08,104,4.16,6,climbing,
46.56,1140.69,104,4.16,6,climbing,
40.45,1125.17,104,4.16,6,climbing,
39.47,1161.25,104,4.16,6,climbing,
38.03,1067.16,104,4.16,6,climbing,
29.44,1135.26,104,4.16,6,climbing,
26.23,1147.91,104,4.16,6,climbing,
320.7,1090.05,105,4.2,6,climbing,
311.8,1099.91,105,4.2,6,climbing,
308.36,1140.82,105,4.2,6,climbing,
262.79,1148.65,105,4.2,6,climbing,
224.64,1077.97,105,4.2,6,climbing,
218.62,1091.95,105,4.2,6,climbing,
217.85,1129.86,105,4.2,6,climbing,
209.58,1110.86,105,4.2,6,climbing,
206.61,1166.81,105,4.2,6,climbing,
181.69,1168.84,105,4.2,6,climbing,
161.55,1170.3,105,4.2,6,climbing,
157.78,1078.06,105,4.2,6,climbing,
154.78,1086.04,105,4.2,6,climbing,
146.45,1164.34,105,4.2,6,climbing,
144.21,1111.79,105,4.2,6,climbing,
142.65,1144.02,105,4.2,6,climbing,
142.6,1085.02,105,4.2,6,climbing,
135.55,1166.11,105,4.2,6,climbing,
127.4,1088.77,105,4.2,6,climbing,
119.61,1069.98,105,4.2,6,climbing,
107.78,1133.19,105,4.2,6,climbing,
97.84,1087.07,105,4.2,6,climbing,
88.95,1118.9,105,4.2,6,climbing,
67.33,1136.98,105,4.2,6,climbing,
53.81,1069.04,105,4.2,6,climbing,
47.61,1140.69,105,4.2,6,climbing,
46.96,1106.02,105,4.2,6,climbing,
40.48,1124.77,105,4.2,6,climbing,
40.03,1162.03,105,4.2,6,climbing,
35.45,1072.58,105,4.2,6,climbing,
29.08,1137.1,105,4.2,6,climbing,
26.34,1148.68,105,4.2,6,climbing,
324.75,1091.1,106,4.24,6,climbing,
313.96,1101.28,106,4.24,6,climbing,
309.71,1141.03,106,4.24,6,climbing,
265.65,1146.6,106,4.24,6,climbing,
227.54,1077.17,106,4.24,6,climbing,
221.67,1128.02,106,4.24,6,climbing,
217.78,1090.76,106,4.24,6,climbing,
210.67,1108.87,106,4.24,6,climbing,
205.95,1166.57,106,4.24,6,climbing,
183.58,1169.09,106,4.24,6,climbing,
164.43,1169.96,106,4.24,6,climbing,
160.7,1079.08,106,4.24,6,climbing,
146.51,1164.68,106,4.24,6,climbing,
145.51,1147.03,106,4.24,6,climbing,
143.81,1110.94,106,4.24,6,climbing,
142.85,1085.07,106,4.24,6,climbing,
133.49,1165.16,106,4.24,6,climbing,
127.61,1088.83,106,4.24,6,climbing,
122.25,1069.88,106,4.24,6,climbing,
106.79,1133.15,106,4.24,6,climbing,
97.11,1085.0,106,4.24,6,climbing,
89.87,1115.81,106,4.24,6,climbing,
64.77,1137.15,106,4.24,6,climbing,
55.45,1067.96,106,4.24,6,climbing,
48.49,1140.79,106,4.24,6,climbing,
46.66,1106.09,106,4.24,6,climbing,
41.46,1162.86,106,4.24,6,climbing,
40.46,1124.23,106,4.24,6,climbing,
35.5,1074.67,106,4.24,6,climbing,
28.63,1139.05,106,4.24,6,climbing,
27.63,1148.79,106,4.24,6,climbing,
326.77,1091.25,107,4.28,6,climbing,
320.7,1101.9,107,4.28,6,climbing,
311.65,1143.02,107,4.28,6,climbing,
267.65,1143.8,107,4.28,6,climbing,
230.45,1077.14,107,4.28,6,climbing,
223.43,1126.02,107,4.28,6,climbing,
222.49,1089.98,107,4.28,6,climbing,
215.37,1106.47,107,4.28,6,climbing,
207.9,1165.99,107,4.28,6,climbing,
183.67,1168.02,107,4.28,6,climbing,
165.73,1169.88,107,4.28,6,climbing,
161.72,1079.07,107,4.28,6,climbing,
147.37,1084.01,107,4.28,6,climbing,
146.71,1148.05,107,4.28,6,climbing,
146.45,1164.83,107,4.28,6,climbing,
143.91,1111.04,107,4.28,6,climbing,
130.6,1165.13,107,4.28,6,climbing,
127.49,1088.93,107,4.28,6,climbing,
123.64,1070.27,107,4.28,6,climbing,
105.87,1132.96,107,4.28,6,climbing,
96.9,1083.04,107,4.28,6,climbing,
90.08,1113.06,107,4.28,6,climbing,
66.7,1136.87,107,4.28,6,climbing,
57.49,1067.52,107,4.28,6,climbing,
49.49,1140.68,107,4.28,6,climbing,
45.83,1108.02,107,4.28,6,climbing,
42.79,1163.13,107,4.28,6,climbing,
40.49,1124.18,107,4.28,6,climbing,
35.65,1076.79,107,4.28,6,climbing,
28.39,1149.81,107,4.28,6,climbing,
28.3,1140.02,107,4.28,6,climbing,
330.7,1092.1,108,4.32,6,climbing,
321.78,1101.01,108,4.32,6,climbing,
313.76,1143.12,108,4.32,6,climbing,
274.42,1139.88,108,4.32,6,climbing,
232.28,1077.05,108,4.32,6,climbing,
224.55,1123.96,108,4.32,6,climbing,
223.66,1090.13,108,4.32,6,climbing,
216.77,1107.02,108,4.32,6,climbing,
209.93,1166.07,108,4.32,6,climbing,
183.62,1167.87,108,4.32,6,climbing,
166.98,1169.96,108,4.32,6,climbing,
160.6,1085.04,108,4.32,6,climbing,
149.56,1083.79,108,4.32,6,climbing,
148.74,1149.99,108,4.32,6,climbing,
146.48,1164.83,108,4.32,6,climbing,
145.76,1111.23,108,4.32,6,climbing,
127.82,1164.02,108,4.32,6,climbing,
127.53,1088.93,108,4.32,6,climbing,
125.65,1070.61,108,4.32,6,climbing,
105.86,1132.95,108,4.32,6,climbing,
96.59,1082.05,108,4.32,6,climbing,
91.6,1109.91,108,4.32,6,climbing,
68.62,1136.36,108,4.32,6,climbing,
58.78,1067.59,108,4.32,6,climbing,
49.63,1140.69,108,4.32,6,climbing,
44.74,1108.97,108,4.32,6,climbing,
44.6,1163.28,108,4.32,6,climbing,
40.56,1124.19,108,4.32,6,climbing,
35.81,1079.84,108,4.32,6,climbing,
29.17,1150.75,108,4.32,6,climbing,
28.33,1139.22,108,4.32,6,climbing,
334.76,1093.13,109,4.36,6,climbing,
325.67,1102.0,109,4.36,6,climbing,
318.64,1143.02,109,4.36,6,climbing,
276.42,1137.14,109,4.36,6,climbing,
230.02,1076.8,109,4.36,6,climbing,
225.66,1090.07,109,4.36,6,climbing,
224.7,1124.81,109,4.36,6,climbing,
218.73,1105.14,109,4.36,6,climbing,
212.82,1166.18,109,4.36,6,climbing,
183.53,1167.45,109,4.36,6,climbing,
172.61,1170.15,109,4.36,6,climbing,
164.6,1080.15,109,4.36,6,climbing,
150.75,1084.23,109,4.36,6,climbing,
149.59,1110.59,109,4.36,6,climbing,
148.9,1150.89,109,4.36,6,climbing,
146.55,1164.85,109,4.36,6,climbing,
128.57,1070.82,109,4.36,6,climbing,
127.54,1088.97,109,4.36,6,climbing,
124.04,1162.03,109,4.36,6,climbing,
105.81,1132.88,109,4.36,6,climbing,
95.83,1080.04,109,4.36,6,climbing,
92.63,1106.96,109,4.36,6,climbing,
69.49,1136.15,109,4.36,6,climbing,
60.55,1067.21,109,4.36,6,climbing,
50.52,1140.64,109,4.36,6,climbing,
46.0,1163.72,109,4.36,6,climbing,
44.55,1109.04,109,4.36,6,climbing,
40.55,1124.17,109,4.36,6,climbing,
35.71,1081.09,109,4.36,6,climbing,
30.46,1151.72,109,4.36,6,climbing,
28.33,1140.01,109,4.36,6,climbing,
337.7,1093.9,110,4.4,6,climbing,
327.58,1103.74,110,4.4,6,climbing,
321.51,1144.94,110,4.4,6,climbing,
277.77,1135.18,110,4.4,6,climbing,
237.44,1077.32,110,4.4,6,climbing,
226.71,1089.35,110,4.4,6,climbing,
225.58,1121.93,110,4.4,6,climbing,
220.7,1103.94,110,4.4,6,climbing,
214.83,1166.0,110,4.4,6,climbing,
183.34,1167.23,110,4.4,6,climbing,
172.26,1170.79,110,4.4,6,climbing,
166.45,1080.92,110,4.4,6,climbing,
151.84,1152.83,110,4.4,6,climbing,
151.43,1110.88,110,4.4,6,climbing,
150.78,1085.12,110,4.4,6,climbing,
146.56,1164.73,110,4.4,6,climbing,
131.53,1071.13,110,4.4,6,climbing,
127.5,1088.96,110,4.4,6,climbing,
123.68,1162.07,110,4.4,6,climbing,
105.86,1132.88,110,4.4,6,climbing,
95.91,1078.89,110,4.4,6,climbing,
91.95,1105.86,110,4.4,6,climbing,
69.65,1135.98,110,4.4,6,climbing,
62.52,1067.15,110,4.4,6,climbing,
50.76,1141.07,110,4.4,6,climbing,
48.12,1163.84,110,4.4,6,climbing,
44.77,1109.07,110,4.4,6,climbing,
40.54,1124.18,110,4.4,6,climbing,
35.04,1085.9,110,4.4,6,climbing,
30.99,1150.25,110,4.4,6,climbing,
28.28,1140.09,110,4.4,6,climbing,
340.68,1095.86,111,4.44,6,climbing,
329.65,1103.96,111,4.44,6,climbing,
320.92,1144.98,111,4.44,6,climbing,
279.78,1133.07,111,4.44,6,climbing,
237.78,1076.7,111,4.44,6,climbing,
227.74,1089.84,111,4.44,6,climbing,
225.84,1120.83,111,4.44,6,climbing,
224.48,1103.0,111,4.44,6,climbing,
216.84,1165.79,111,4.44,6,climbing,
183.63,1166.84,111,4.44,6,climbing,
174.94,1170.76,111,4.44,6,climbing,
164.87,1080.02,111,4.44,6,climbing,
154.2,1154.87,111,4.44,6,climbing,
153.76,1085.97,111,4.44,6,climbing,
153.44,1111.33,111,4.44,6,climbing,
146.61,1164.73,111,4.44,6,climbing,
132.62,1071.85,111,4.44,6,climbing,
127.51,1088.97,111,4.44,6,climbing,
121.9,1161.82,111,4.44,6,climbing,
106.64,1132.8,111,4.44,6,climbing,
94.82,1077.22,111,4.44,6,climbing,
93.02,1101.91,111,4.44,6,climbing,
70.65,1135.95,111,4.44,6,climbing,
64.64,1066.93,111,4.44,6,climbing,
52.67,1141.31,111,4.44,6,climbing,
50.12,1163.81,111,4.44,6,climbing,
44.89,1111.71,111,4.44,6,climbing,
40.56,1124.18,111,4.44,6,climbing,
35.05,1088.0,111,4.44,6,climbing,
31.89,1151.91,111,4.44,6,climbing,
28.42,1140.13,111,4.44,6,climbing,
344.74,1096.89,112,4.48,6,climbing,
331.72,1103.83,112,4.48,6,climbing,
327.55,1144.72,112,4.48,6,climbing,
278.5,1133.73,112,4.48,6,climbing,
236.0,1076.9,112,4.48,6,climbing,
230.54,1090.9,112,4.48,6,climbing,
227.75,1118.94,112,4.48,6,climbing,
224.69,1101.8,112,4.48,6,climbing,
220.63,1166.27,112,4.48,6,climbing,
184.2,1166.52,112,4.48,6,climbing,
177.07,1170.85,112,4.48,6,climbing,
167.41,1085.91,112,4.48,6,climbing,
156.41,1087.77,112,4.48,6,climbing,
154.88,1155.13,112,4.48,6,climbing,
151.73,1110.53,112,4.48,6,climbing,
146.68,1164.66,112,4.48,6,climbing,
133.86,1072.1,112,4.48,6,climbing,
127.47,1088.96,112,4.48,6,climbing,
120.71,1161.05,112,4.48,6,climbing,
105.74,1132.22,112,4.48,6,climbing,
93.68,1076.21,112,4.48,6,climbing,
93.1,1098.99,112,4.48,6,climbing,
72.3,1136.05,112,4.48,6,climbing,
65.83,1066.97,112,4.48,6,climbing,
53.43,1163.85,112,4.48,6,climbing,
52.77,1141.18,112,4.48,6,climbing,
44.94,1111.74,112,4.48,6,climbing,
40.59,1124.44,112,4.48,6,climbing,
35.41,1089.94,112,4.48,6,climbing,
34.9,1154.81,112,4.48,6,climbing,
28.44,1140.04,112,4.48,6,climbing,
346.82,1097.96,113,4.52,6,climbing,
329.8,1104.27,113,4.52,6,climbing,
327.82,1145.22,113,4.52,6,climbing,
279.05,1130.84,113,4.52,6,climbing,
243.37,1077.15,113,4.52,6,climbing,
232.56,1090.63,113,4.52,6,climbing,
230.65,1115.14,113,4.52,6,climbing,
226.8,1100.03,113,4.52,6,climbing,
223.59,1166.38,113,4.52,6,climbing,
183.3,1165.33,113,4.52,6,climbing,
169.47,1080.25,113,4.52,6,climbing,
158.75,1156.86,113,4.52,6,climbing,
158.66,1080.14,113,4.52,6,climbing,
157.38,1088.92,113,4.52,6,climbing,
153.76,1109.1,113,4.52,6,climbing,
147.53,1164.74,113,4.52,6,climbing,
135.88,1072.09,113,4.52,6,climbing,
127.49,1088.97,113,4.52,6,climbing,
119.78,1160.73,113,4.52,6,climbing,
104.9,1132.0,113,4.52,6,climbing,
93.77,1075.06,113,4.52,6,climbing,
92.65,1096.96,113,4.52,6,climbing,
70.77,1136.11,113,4.52,6,climbing,
68.71,1066.88,113,4.52,6,climbing,
53.97,1163.83,113,4.52,6,climbing,
53.81,1141.29,113,4.52,6,climbing,
44.96,1111.68,113,4.52,6,climbing,
40.57,1124.43,113,4.52,6,climbing,
37.49,1156.56,113,4.52,6,climbing,
35.08,1092.93,113,4.52,6,climbing,
28.41,1140.13,113,4.52,6,climbing,
27.7,1089.25,113,4.52,6,climbing,
350.71,1099.78,114,4.56,6,climbing,
332.98,1106.76,114,4.56,6,climbing,
329.8,1146.08,114,4.56,6,climbing,
280.75,1126.93,114,4.56,6,climbing,
240.94,1076.87,114,4.56,6,climbing,
234.62,1090.0,114,4.56,6,climbing,
231.67,1114.29,114,4.56,6,climbing,
231.36,1099.2,114,4.56,6,climbing,
222.87,1166.18,114,4.56,6,climbing,
183.65,1164.9,114,4.56,6,climbing,
170.58,1086.27,114,4.56,6,climbing,
159.86,1156.87,114,4.56,6,climbing,
158.77,1080.63,114,4.56,6,climbing,
158.63,1090.84,114,4.56,6,climbing,
157.6,1108.97,114,4.56,6,climbing,
147.57,1164.91,114,4.56,6,climbing,
140.53,1072.78,114,4.56,6,climbing,
127.81,1088.91,114,4.56,6,climbing,
117.89,1159.64,114,4.56,6,climbing,
105.67,1132.25,114,4.56,6,climbing,
93.55,1094.08,114,4.56,6,climbing,
93.12,1074.09,114,4.56,6,climbing,
71.74,1136.03,114,4.56,6,climbing,
70.74,1067.09,114,4.56,6,climbing,
57.73,1163.88,114,4.56,6,climbing,
54.78,1141.23,114,4.56,6,climbing,
44.89,1110.02,114,4.56,6,climbing,
40.58,1124.67,114,4.56,6,climbing,
38.55,1156.96,114,4.56,6,climbing,
35.65,1096.01,114,4.56,6,climbing,
28.4,1140.15,114,4.56,6,climbing,
375.7,1101.23,115,4.6,6,climbing,
353.69,1101.12,115,4.6,6,climbing,
338.61,1108.8,115,4.6,6,climbing,
335.64,1146.15,115,4.6,6,climbing,
279.61,1122.08,115,4.6,6,climbing,
241.97,1077.05,115,4.6,6,climbing,
233.84,1090.31,115,4.6,6,climbing,
232.75,1115.05,115,4.6,6,climbing,
224.98,1167.05,115,4.6,6,climbing,
188.37,1171.32,115,4.6,6,climbing,
183.68,1164.69,115,4.6,6,climbing,
170.79,1086.87,115,4.6,6,climbing,
165.38,1158.31,115,4.6,6,climbing,
159.88,1080.93,115,4.6,6,climbing,
159.69,1092.83,115,4.6,6,climbing,
156.84,1109.66,115,4.6,6,climbing,
146.75,1164.61,115,4.6,6,climbing,
138.99,1073.17,115,4.6,6,climbing,
130.31,1088.79,115,4.6,6,climbing,
114.64,1157.13,115,4.6,6,climbing,
105.65,1132.25,115,4.6,6,climbing,
93.91,1093.88,115,4.6,6,climbing,
92.06,1073.12,115,4.6,6,climbing,
72.87,1067.13,115,4.6,6,climbing,
70.86,1136.02,115,4.6,6,climbing,
60.57,1163.85,115,4.6,6,climbing,
55.73,1141.18,115,4.6,6,climbing,
44.88,1109.11,115,4.6,6,climbing,
40.6,1124.68,115,4.6,6,climbing,
39.47,1157.76,115,4.6,6,climbing,
35.59,1099.96,115,4.6,6,climbing,
28.35,1140.2,115,4.6,6,climbing,
375.69,1101.13,116,4.64,6,climbing,
357.47,1102.86,116,4.64,6,climbing,
340.81,1109.79,116,4.64,6,climbing,
339.61,1146.79,116,4.64,6,climbing,
280.7,1118.09,116,4.64,6,climbing,
248.6,1077.54,116,4.64,6,climbing,
237.66,1090.97,116,4.64,6,climbing,
234.78,1114.98,116,4.64,6,climbing,
228.71,1168.06,116,4.64,6,climbing,
190.72,1171.65,116,4.64,6,climbing,
183.86,1163.92,116,4.64,6,climbing,
171.11,1081.11,116,4.64,6,climbing,
167.57,1158.84,116,4.64,6,climbing,
161.55,1094.95,116,4.64,6,climbing,
159.96,1081.27,116,4.64,6,climbing,
159.77,1108.07,116,4.64,6,climbing,
147.72,1164.3,116,4.64,6,climbing,
143.66,1073.98,116,4.64,6,climbing,
130.82,1087.92,116,4.64,6,climbing,
112.86,1155.09,116,4.64,6,climbing,
105.69,1132.03,116,4.64,6,climbing,
93.4,1091.01,116,4.64,6,climbing,
91.98,1072.05,116,4.64,6,climbing,
76.26,1067.53,116,4.64,6,climbing,
75.62,1134.76,116,4.64,6,climbing,
62.52,1163.63,116,4.64,6,climbing,
58.52,1141.68,116,4.64,6,climbing,
44.79,1110.04,116,4.64,6,climbing,
40.64,1124.41,116,4.64,6,climbing,
39.11,1156.95,116,4.64,6,climbing,
35.44,1103.95,116,4.64,6,climbing,
28.14,1141.08,116,4.64,6,climbing,
357.74,1103.0,117,4.68,6,climbing,
341.7,1111.13,117,4.68,6,climbing,
339.74,1148.09,117,4.68,6,climbing,
282.64,1117.01,117,4.68,6,climbing,
250.59,1077.57,117,4.68,6,climbing,
236.78,1113.13,117,4.68,6,climbing,
236.68,1096.96,117,4.68,6,climbing,
232.34,1168.93,117,4.68,6,climbing,
192.65,1171.74,117,4.68,6,climbing,
184.43,1162.47,117,4.68,6,climbing,
175.52,1081.04,117,4.68,6,climbing,
166.78,1158.06,117,4.68,6,climbing,
162.43,1105.5,117,4.68,6,climbing,
161.82,1082.08,117,4.68,6,climbing,
160.76,1096.25,117,4.68,6,climbing,
147.97,1164.76,117,4.68,6,climbing,
145.62,1074.01,117,4.68,6,climbing,
134.61,1087.25,117,4.68,6,climbing,
113.8,1155.89,117,4.68,6,climbing,
105.68,1132.02,117,4.68,6,climbing,
93.14,1089.88,117,4.68,6,climbing,
91.99,1071.73,117,4.68,6,climbing,
77.51,1067.84,117,4.68,6,climbing,
77.25,1134.27,117,4.68,6,climbing,
61.9,1164.08,117,4.68,6,climbing,
58.75,1141.83,117,4.68,6,climbing,
44.55,1110.02,117,4.68,6,climbing,
40.66,1124.37,117,4.68,6,climbing,
39.29,1156.98,117,4.68,6,climbing,
36.08,1107.01,117,4.68,6,climbing,
28.18,1141.09,117,4.68,6,climbing,
358.54,1102.58,118,4.72,6,climbing,
342.76,1148.08,118,4.72,6,climbing,
341.77,1110.98,118,4.72,6,climbing,
283.42,1114.93,118,4.72,6,climbing,
252.55,1077.7,118,4.72,6,climbing,
239.7,1097.07,118,4.72,6,climbing,
237.71,1111.99,118,4.72,6,climbing,
234.45,1168.93,118,4.72,6,climbing,
192.06,1171.55,118,4.72,6,climbing,
184.45,1162.04,118,4.72,6,climbing,
175.59,1087.89,118,4.72,6,climbing,
168.86,1158.35,118,4.72,6,climbing,
163.77,1082.0,118,4.72,6,climbing,
162.61,1098.13,118,4.72,6,climbing,
161.8,1106.29,118,4.72,6,climbing,
153.61,1164.47,118,4.72,6,climbing,
145.85,1074.05,118,4.72,6,climbing,
137.38,1087.05,118,4.72,6,climbing,
112.91,1154.89,118,4.72,6,climbing,
105.6,1131.96,118,4.72,6,climbing,
94.17,1087.86,118,4.72,6,climbing,
91.19,1070.86,118,4.72,6,climbing,
80.37,1068.17,118,4.72,6,climbing,
73.94,1135.2,118,4.72,6,climbing,
66.55,1163.27,118,4.72,6,climbing,
58.75,1141.96,118,4.72,6,climbing,
44.52,1110.95,118,4.72,6,climbing,
40.85,1158.0,118,4.72,6,climbing,
40.67,1124.24,118,4.72,6,climbing,
36.02,1110.89,118,4.72,6,climbing,
28.34,1140.19,118,4.72,6,climbing,
358.51,1102.99,119,4.76,6,climbing,
347.56,1111.97,119,4.76,6,climbing,
344.84,1147.96,119,4.76,6,climbing,
284.86,1112.82,119,4.76,6,climbing,
254.48,1078.68,119,4.76,6,climbing,
239.95,1090.05,119,4.76,6,climbing,
237.98,1111.93,119,4.76,6,climbing,
235.63,1169.71,119,4.76,6,climbing,
198.48,1171.71,119,4.76,6,climbing,
184.92,1161.13,119,4.76,6,climbing,
175.65,1088.21,119,4.76,6,climbing,
171.02,1158.72,119,4.76,6,climbing,
166.7,1082.86,119,4.76,6,climbing,
164.63,1098.98,119,4.76,6,climbing,
163.72,1107.17,119,4.76,6,climbing,
154.68,1164.38,119,4.76,6,climbing,
148.78,1075.16,119,4.76,6,climbing,
136.9,1086.91,119,4.76,6,climbing,
113.74,1155.59,119,4.76,6,climbing,
103.98,1131.16,119,4.76,6,climbing,
94.06,1085.85,119,4.76,6,climbing,
91.27,1070.24,119,4.76,6,climbing,
82.71,1068.16,119,4.76,6,climbing,
75.77,1135.12,119,4.76,6,climbing,
67.55,1162.89,119,4.76,6,climbing,
62.49,1142.16,119,4.76,6,climbing,
44.65,1112.76,119,4.76,6,climbing,
43.22,1160.09,119,4.76,6,climbing,
40.73,1124.0,119,4.76,6,climbing,
36.13,1113.97,119,4.76,6,climbing,
28.17,1141.07,119,4.76,6,climbing,
358.61,1103.75,120,4.8,6,climbing,
349.65,1113.09,120,4.8,6,climbing,
349.55,1150.83,120,4.8,6,climbing,
286.02,1109.91,120,4.8,6,climbing,
254.84,1078.8,120,4.8,6,climbing,
244.7,1097.96,120,4.8,6,climbing,
242.8,1090.06,120,4.8,6,climbing,
241.52,1109.85,120,4.8,6,climbing,
238.54,1169.61,120,4.8,6,climbing,
197.96,1172.02,120,4.8,6,climbing,
185.69,1160.07,120,4.8,6,climbing,
182.49,1082.28,120,4.8,6,climbing,
176.53,1088.31,120,4.8,6,climbing,
172.78,1158.19,120,4.8,6,climbing,
167.87,1083.86,120,4.8,6,climbing,
167.57,1098.7,120,4.8,6,climbing,
163.83,1107.76,120,4.8,6,climbing,
152.96,1164.61,120,4.8,6,climbing,
151.56,1075.84,120,4.8,6,climbing,
140.55,1086.08,120,4.8,6,climbing,
111.72,1152.12,120,4.8,6,climbing,
104.71,1130.96,120,4.8,6,climbing,
93.78,1084.01,120,4.8,6,climbing,
90.92,1069.74,120,4.8,6,climbing,
80.45,1134.23,120,4.8,6,climbing,
67.47,1162.76,120,4.8,6,climbing,
63.55,1142.66,120,4.8,6,climbing,
44.57,1112.84,120,4.8,6,climbing,
43.59,1160.23,120,4.8,6,climbing,
40.84,1123.71,120,4.8,6,climbing,
35.98,1116.85,120,4.8,6,climbing,
28.33,1140.11,120,4.8,6,climbing,
358.69,1105.03,121,4.84,6,climbing,
352.54,1151.06,121,4.84,6,climbing,
351.61,1114.94,121,4.84,6,climbing,
286.64,1107.05,121,4.84,6,climbing,
258.48,1079.53,121,4.84,6,climbing,
247.78,1098.04,121,4.84,6,climbing,
244.84,1089.98,121,4.84,6,climbing,
243.32,1107.23,121,4.84,6,climbing,
236.93,1169.08,121,4.84,6,climbing,
199.88,1172.01,121,4.84,6,climbing,
186.01,1159.25,121,4.84,6,climbing,
183.51,1082.0,121,4.84,6,climbing,
177.47,1088.26,121,4.84,6,climbing,
172.85,1157.71,121,4.84,6,climbing,
169.93,1083.27,121,4.84,6,climbing,
167.84,1099.02,121,4.84,6,climbing,
165.77,1107.72,121,4.84,6,climbing,
