y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,particle,track_completeness,vial
481.6444844470046,882.4707091653866,386,140660,0.24,28.46,386,0.0,3,0.12,True,52,0.9448275862068966,5.0
491.08448444700457,895.5407091653866,340,140660,0.325,26.82,340,0.0,3,0.12,True,54,0.8689655172413793,5.0
489.6744844470046,790.8907091653866,325,140660,0.307,30.11,325,0.0,3,0.12,True,55,0.9793103448275862,4.0
489.2344844470046,950.1407091653866,430,140660,0.032,31.99,430,0.0,3,0.12,True,56,0.04827586206896552,5.0
490.9844844470046,1134.7107091653868,263,140660,0.326,24.23,263,0.0,3,0.12,True,57,0.47586206896551725,6.0
492.9044844470046,547.5307091653866,399,140660,0.353,25.88,399,0.0,3,0.12,True,58,0.15172413793103448,3.0
491.6644844470046,605.3107091653866,466,140660,0.351,35.76,466,0.0,3,0.12,True,59,0.9586206896551724,3.0
491.1144844470046,212.51070916538657,689,140660,0.415,46.58,689,0.0,3,0.12,True,61,0.993103448275862,1.0
491.8044844470046,910.3407091653866,459,140660,0.341,35.52,459,0.0,3,0.12,True,62,0.9241379310344827,5.0
493.4844844470046,725.4007091653866,480,140660,0.481,39.05,480,0.0,3,0.12,True,63,0.22758620689655173,4.0
495.5044844470046,1109.5107091653867,282,140660,0.383,26.11,282,0.0,3,0.12,True,65,0.04827586206896552,6.0
496.0444844470046,370.39070916538657,196,140660,0.419,13.64,196,0.1,3,0.12,False,66,0.06206896551724138,0.0
506.3044844470046,1064.5907091653867,268,140660,0.482,22.58,268,0.1,3,0.12,False,67,0.06896551724137931,0.0
491.5444844470046,396.70070916538657,228,140660,0.35,17.88,228,0.0,3,0.12,False,68,0.09655172413793103,0.0
492.1844844470046,583.6107091653865,422,140660,0.397,30.11,422,0.0,3,0.12,True,69,0.0896551724137931,3.0
511.8644844470046,257.5507091653866,260,140660,0.322,18.58,260,0.0,3,0.12,False,71,0.06206896551724138,0.0
513.8044844470046,1082.3907091653866,158,140660,0.316,14.35,158,0.1,3,0.12,False,74,0.3724137931034483,0.0
491.9644844470046,958.3807091653866,247,140660,0.531,26.35,247,0.1,3,0.12,True,75,0.3724137931034483,5.0
491.8644844470046,381.0407091653866,166,140660,0.24,19.53,166,0.1,3,0.12,False,76,0.4413793103448276,0.0
489.3144844470046,1100.5507091653867,409,140660,0.361,25.88,409,0.0,3,0.12,True,88,0.9862068965517241,6.0
470.4844844470046,420.5107091653866,599,140660,0.223,42.11,599,0.0,3,0.12,True,90,0.9793103448275862,2.0
465.3844844470046,603.7207091653866,559,140660,0.322,48.23,559,0.0,3,0.12,True,91,0.903448275862069,3.0
483.4944844470046,943.5907091653866,260,140660,0.377,23.05,260,0.0,3,0.12,False,92,0.903448275862069,0.0
406.3979270699555,235.98825014899313,609,140660,0.261,47.58,609,0.0,4,0.16,True,0,1.0,1.0
483.93792706995544,397.33825014899315,430,140660,0.38,32.04,430,0.0,4,0.16,True,1,0.9448275862068966,2.0
417.34792706995546,560.2582501489932,675,140660,0.344,56.06,675,0.0,4,0.16,True,2,0.993103448275862,3.0
418.29792706995545,1161.1782501489931,637,140660,0.247,43.34,637,0.0,4,0.16,True,3,0.47586206896551725,6.0
423.21792706995546,1082.358250148993,623,140660,0.289,45.46,623,0.0,4,0.16,True,4,1.0,6.0
451.0779270699554,1075.508250148993,653,140660,0.351,47.82,653,0.0,4,0.16,True,5,0.8827586206896552,6.0
447.3979270699555,1067.4382501489931,560,140660,0.233,42.16,560,0.0,4,0.16,True,6,1.0,6.0
472.5779270699554,546.8682501489932,520,140660,0.285,40.51,520,0.0,4,0.16,True,7,0.5241379310344828,3.0
464.90792706995546,754.1482501489932,627,140660,0.384,48.05,627,0.0,4,0.16,True,8,0.7034482758620689,4.0
471.65792706995546,167.15825014899315,389,140660,0.099,30.62,389,0.1,4,0.16,True,9,0.4827586206896552,1.0
471.30792706995544,1102.228250148993,677,140660,0.453,56.3,677,0.0,4,0.16,True,11,0.9793103448275862,6.0
472.22792706995546,399.0582501489931,638,140660,0.267,46.87,638,0.0,4,0.16,True,12,1.0,2.0
475.49792706995544,1126.328250148993,577,140660,0.287,45.93,577,0.0,4,0.16,True,13,0.8482758620689655,6.0
475.6479270699555,580.2782501489932,578,140660,0.241,43.11,578,0.0,4,0.16,True,14,0.9793103448275862,3.0
478.50792706995543,390.8182501489931,317,140660,0.154,33.68,317,0.0,4,0.16,True,15,0.993103448275862,2.0
482.7079270699555,1134.4382501489931,382,140660,0.292,33.68,382,0.0,4,0.16,True,16,0.993103448275862,6.0
472.85792706995545,608.9082501489931,633,140660,0.205,48.05,633,0.0,4,0.16,True,17,0.2206896551724138,3.0
477.74792706995544,1109.098250148993,579,140660,0.404,47.58,579,0.0,4,0.16,True,18,0.11724137931034483,6.0
480.85792706995545,596.4782501489932,455,140660,0.16,41.93,455,0.0,4,0.16,True,19,0.9862068965517241,3.0
471.12792706995543,1145.298250148993,653,140660,0.306,45.93,653,0.0,4,0.16,True,20,1.0,6.0
484.75792706995543,735.0182501489932,514,140660,0.468,42.16,514,0.0,4,0.16,True,21,0.9310344827586207,4.0
479.54792706995545,744.3982501489932,732,140660,0.276,56.06,732,0.0,4,0.16,True,22,0.993103448275862,4.0
478.28792706995546,1068.468250148993,748,140660,0.391,52.29,748,0.0,4,0.16,True,23,0.9103448275862069,6.0
486.98792706995545,1070.568250148993,220,140660,0.228,16.02,220,0.0,4,0.16,False,24,0.027586206896551724,0.0
484.3879270699554,958.2882501489931,379,140660,0.331,32.27,379,0.0,4,0.16,True,25,0.0896551724137931,5.0
478.42792706995544,412.6182501489931,564,140660,0.316,45.23,564,0.0,4,0.16,True,26,0.9793103448275862,2.0
480.16792706995545,763.2782501489932,746,140660,0.557,60.07,746,0.0,4,0.16,True,27,0.2620689655172414,4.0
480.17792706995544,549.5782501489931,460,140660,0.508,44.05,460,0.0,4,0.16,True,28,0.5103448275862069,3.0
485.33792706995547,257.45825014899316,329,140660,0.421,27.8,329,0.0,4,0.16,True,29,1.0,1.0
482.34792706995546,378.73825014899313,494,140660,0.334,40.75,494,0.0,4,0.16,True,30,0.7172413793103448,2.0
490.08792706995547,235.95825014899313,495,140660,0.418,41.22,495,0.0,4,0.16,True,34,0.22758620689655173,1.0
479.1379270699554,562.8082501489931,613,140660,0.325,44.75,613,0.0,4,0.16,True,35,0.9172413793103448,3.0
487.52792706995547,966.4582501489931,418,140660,0.401,31.8,418,0.0,4,0.16,True,36,0.9793103448275862,5.0
484.04792706995545,1143.328250148993,518,140660,0.099,29.68,518,0.0,4,0.16,True,37,0.11724137931034483,6.0
481.81792706995543,353.3782501489931,480,140660,0.379,38.63,480,0.0,4,0.16,True,38,0.9724137931034482,2.0
470.3979270699555,529.4582501489931,610,140660,0.18,46.87,610,0.0,4,0.16,True,39,0.2896551724137931,3.0
484.50792706995543,573.0882501489931,341,140660,0.327,26.62,341,0.0,4,0.16,True,40,0.9172413793103448,3.0
471.31792706995543,590.5682501489931,583,140660,0.268,43.34,583,0.0,4,0.16,True,41,0.9241379310344827,3.0
487.99792706995544,362.33825014899315,523,140660,0.503,40.99,523,0.0,4,0.16,True,42,0.20689655172413793,2.0
487.97792706995546,776.0482501489931,433,140660,0.06,36.98,433,0.0,4,0.16,True,44,0.2896551724137931,4.0
488.06792706995543,921.2782501489932,575,140660,0.346,46.17,575,0.0,4,0.16,True,46,1.0,5.0
487.27792706995547,1082.098250148993,485,140660,0.152,30.86,485,0.0,4,0.16,True,48,0.903448275862069,6.0
487.8279270699554,1152.198250148993,411,140660,0.539,32.98,411,0.0,4,0.16,True,49,0.9172413793103448,6.0
472.35792706995545,705.6182501489932,471,140660,0.29,41.46,471,0.0,4,0.16,True,50,0.9448275862068966,4.0
483.98792706995545,882.0182501489932,411,140660,0.309,28.97,411,0.0,4,0.16,True,52,0.9448275862068966,5.0
487.00792706995543,720.2082501489931,453,140660,0.154,39.81,453,0.0,4,0.16,True,53,0.9586206896551724,4.0
493.12792706995543,895.1482501489932,477,140660,0.168,37.69,477,0.0,4,0.16,True,54,0.8689655172413793,5.0
490.05792706995544,791.1882501489931,406,140660,0.389,28.27,406,0.0,4,0.16,True,55,0.9793103448275862,4.0
490.06792706995543,951.9582501489931,485,140660,0.277,35.33,485,0.0,4,0.16,True,56,0.04827586206896552,5.0
491.1379270699554,1133.698250148993,234,140660,0.143,20.96,234,0.1,4,0.16,False,57,0.47586206896551725,0.0
493.48792706995545,557.2182501489931,344,140660,0.37,25.68,344,0.0,4,0.16,True,58,0.15172413793103448,3.0
491.2679270699555,603.9882501489932,443,140660,0.377,33.21,443,0.0,4,0.16,True,59,0.9586206896551724,3.0
492.0179270699555,215.24825014899315,637,140660,0.46,44.52,637,0.0,4,0.16,True,61,0.993103448275862,1.0
492.90792706995546,911.1982501489931,451,140660,0.421,41.46,451,0.0,4,0.16,True,62,0.9241379310344827,5.0
494.3879270699554,725.0382501489931,472,140660,0.419,39.1,472,0.0,4,0.16,True,63,0.22758620689655173,4.0
496.3979270699555,1109.458250148993,264,140660,0.313,24.03,264,0.0,4,0.16,True,65,0.04827586206896552,6.0
508.7679270699555,1066.318250148993,252,140660,0.449,21.2,252,0.0,4,0.16,False,67,0.06896551724137931,0.0
492.03792706995546,396.46825014899315,194,140660,0.384,14.37,194,0.0,4,0.16,False,68,0.09655172413793103,0.0
492.52792706995547,587.2482501489932,461,140660,0.353,31.09,461,0.0,4,0.16,True,69,0.0896551724137931,3.0
512.6079270699554,259.22825014899314,272,140660,0.329,20.26,272,0.0,4,0.16,False,71,0.06206896551724138,0.0
514.3079270699554,1080.4382501489931,225,140660,0.304,20.73,225,0.1,4,0.16,False,74,0.3724137931034483,0.0
492.58792706995547,380.75825014899317,183,140660,0.204,20.26,183,0.1,4,0.16,False,76,0.4413793103448276,0.0
494.99792706995544,1145.478250148993,202,140660,0.472,16.96,202,0.0,4,0.16,False,77,0.9103448275862069,0.0
490.78792706995546,1103.1882501489931,364,140660,0.383,26.85,364,0.0,4,0.16,True,88,0.9862068965517241,6.0
470.05792706995544,420.09825014899315,668,140660,0.255,39.57,668,0.0,4,0.16,True,90,0.9793103448275862,2.0
464.90792706995546,603.1982501489931,599,140660,0.399,47.82,599,0.0,4,0.16,True,91,0.903448275862069,3.0
484.1979270699554,943.2782501489932,329,140660,0.476,29.92,329,0.0,4,0.16,True,92,0.903448275862069,5.0
485.08792706995547,557.2382501489932,472,140660,0.525,39.1,472,0.0,4,0.16,True,93,0.25517241379310346,3.0
480.23792706995545,906.8282501489931,481,140660,0.245,42.4,481,0.0,4,0.16,True,94,0.9724137931034482,5.0
406.74869630072465,235.79563476437775,681,140660,0.319,47.67,681,0.0,5,0.2,True,0,1.0,1.0
484.1986963007247,396.93563476437777,447,140660,0.341,34.02,447,0.0,5,0.2,True,1,0.9448275862068966,2.0
415.93869630072464,560.5956347643778,741,140660,0.283,49.75,741,0.0,5,0.2,True,2,0.993103448275862,3.0
416.2186963007247,1161.0756347643778,581,140660,0.238,42.35,581,0.0,5,0.2,True,3,0.47586206896551725,6.0
421.16869630072466,1084.5756347643778,577,140660,0.249,47.44,577,0.0,5,0.2,True,4,1.0,6.0
453.10869630072466,1074.205634764378,649,140660,0.376,45.35,649,0.0,5,0.2,True,5,0.8827586206896552,6.0
445.36869630072465,1067.3256347643778,525,140660,0.18,41.42,525,0.0,5,0.2,True,6,1.0,6.0
470.93869630072464,543.4856347643778,514,140660,0.352,37.95,514,0.0,5,0.2,True,7,0.5241379310344828,3.0
464.8986963007247,752.8356347643777,648,140660,0.37,47.21,648,0.0,5,0.2,True,8,0.7034482758620689,4.0
471.68869630072464,173.02563476437774,381,140660,0.286,40.96,381,0.1,5,0.2,True,9,0.4827586206896552,1.0
475.8886963007247,1094.3556347643778,446,140660,0.305,34.25,446,0.0,5,0.2,True,10,0.4413793103448276,6.0
470.2186963007247,1103.955634764378,569,140660,0.435,45.12,569,0.0,5,0.2,True,11,0.9793103448275862,6.0
472.0686963007247,397.90563476437774,633,140660,0.224,48.83,633,0.0,5,0.2,True,12,1.0,2.0
470.37869630072464,1124.2856347643778,549,140660,0.224,45.82,549,0.0,5,0.2,True,13,0.8482758620689655,6.0
472.99869630072465,581.9356347643777,616,140660,0.329,43.74,616,0.0,5,0.2,True,14,0.9793103448275862,3.0
479.5886963007247,390.3056347643777,426,140660,0.081,39.57,426,0.0,5,0.2,True,15,0.993103448275862,2.0
482.98869630072465,1129.8856347643778,425,140660,0.534,33.78,425,0.0,5,0.2,True,16,0.993103448275862,6.0
473.61869630072465,608.8356347643777,650,140660,0.25,49.06,650,0.0,5,0.2,True,17,0.2206896551724138,3.0
478.1486963007247,1109.8156347643778,646,140660,0.428,54.61,646,0.0,5,0.2,True,18,0.11724137931034483,6.0
481.5786963007247,595.5756347643777,486,140660,0.265,41.65,486,0.0,5,0.2,True,19,0.9862068965517241,3.0
468.3386963007247,1144.3756347643778,518,140660,0.226,43.27,518,0.0,5,0.2,True,20,1.0,6.0
484.6486963007247,731.6156347643778,338,140660,0.406,27.77,338,0.0,5,0.2,True,21,0.9310344827586207,4.0
479.68869630072464,743.4356347643777,754,140660,0.16,55.07,754,0.0,5,0.2,True,22,0.993103448275862,4.0
478.7586963007247,1068.205634764378,762,140660,0.321,49.06,762,0.0,5,0.2,True,23,0.9103448275862069,6.0
487.8386963007247,1070.205634764378,194,140660,0.203,14.35,194,0.0,5,0.2,False,24,0.027586206896551724,0.0
478.48869630072465,412.7956347643777,653,140660,0.343,45.35,653,0.0,5,0.2,True,26,0.9793103448275862,2.0
480.85869630072466,761.9956347643778,750,140660,0.554,59.01,750,0.0,5,0.2,True,27,0.2620689655172414,4.0
481.12869630072464,550.6256347643778,470,140660,0.403,45.12,470,0.0,5,0.2,True,28,0.5103448275862069,3.0
486.1986963007247,257.20563476437775,333,140660,0.417,25.22,333,0.0,5,0.2,True,29,1.0,1.0
483.12869630072464,378.50563476437776,501,140660,0.352,41.65,501,0.0,5,0.2,True,30,0.7172413793103448,2.0
482.6486963007247,1088.3756347643778,427,140660,0.329,30.78,427,0.0,5,0.2,True,31,0.8896551724137931,6.0
478.73869630072465,1119.8256347643778,510,140660,0.468,48.36,510,0.0,5,0.2,True,32,0.8758620689655172,6.0
481.17869630072465,890.0656347643777,566,140660,0.386,51.6,566,0.0,5,0.2,True,33,0.9793103448275862,5.0
491.5186963007247,236.99563476437774,512,140660,0.399,39.11,512,0.0,5,0.2,True,34,0.22758620689655173,1.0
478.78869630072467,561.5456347643777,588,140660,0.346,46.97,588,0.0,5,0.2,True,35,0.9172413793103448,3.0
487.67869630072465,965.1456347643777,435,140660,0.456,31.7,435,0.0,5,0.2,True,36,0.9793103448275862,5.0
487.65869630072467,1149.945634764378,420,140660,0.496,32.86,420,0.0,5,0.2,True,37,0.11724137931034483,6.0
482.2186963007247,354.08563476437774,574,140660,0.363,48.13,574,0.0,5,0.2,True,38,0.9724137931034482,2.0
468.3386963007247,528.7856347643777,652,140660,0.177,50.68,652,0.0,5,0.2,True,39,0.2896551724137931,3.0
485.04869630072466,572.8356347643777,368,140660,0.403,32.86,368,0.0,5,0.2,True,40,0.9172413793103448,3.0
469.9686963007247,589.8856347643778,629,140660,0.333,49.75,629,0.0,5,0.2,True,41,0.9241379310344827,3.0
489.1486963007247,360.99563476437777,567,140660,0.445,42.58,567,0.0,5,0.2,True,42,0.20689655172413793,2.0
490.8286963007247,780.4956347643778,408,140660,0.391,34.25,408,0.0,5,0.2,True,44,0.2896551724137931,4.0
488.22869630072466,739.4156347643777,398,140660,0.368,36.1,398,0.0,5,0.2,True,45,0.9862068965517241,4.0
488.6386963007247,921.8756347643778,574,140660,0.267,40.03,574,0.0,5,0.2,True,46,1.0,5.0
488.0886963007247,1081.725634764378,462,140660,0.197,31.93,462,0.0,5,0.2,True,48,0.903448275862069,6.0
484.9586963007247,1157.665634764378,398,140660,0.194,28.93,398,0.0,5,0.2,True,49,0.9172413793103448,6.0
471.86869630072465,704.9856347643778,571,140660,0.346,47.44,571,0.0,5,0.2,True,50,0.9448275862068966,4.0
489.90869630072467,607.8156347643777,504,140660,0.399,40.5,504,0.0,5,0.2,True,51,0.6827586206896552,3.0
483.2186963007247,880.0256347643777,356,140660,0.186,28.69,356,0.0,5,0.2,True,52,0.9448275862068966,5.0
494.62869630072464,895.1656347643777,480,140660,0.12,38.88,480,0.0,5,0.2,True,54,0.8689655172413793,5.0
490.9486963007247,791.2756347643777,326,140660,0.343,24.3,326,0.0,5,0.2,True,55,0.9793103448275862,4.0
491.1386963007247,952.7956347643777,510,140660,0.297,34.48,510,0.0,5,0.2,True,56,0.04827586206896552,5.0
494.47869630072466,559.5956347643778,307,140660,0.372,25.69,307,0.1,5,0.2,True,58,0.15172413793103448,3.0
494.0186963007247,217.82563476437775,563,140660,0.488,43.74,563,0.0,5,0.2,True,61,0.993103448275862,1.0
494.16869630072466,911.0156347643778,412,140660,0.288,36.79,412,0.0,5,0.2,True,62,0.9241379310344827,5.0
494.65869630072467,722.0656347643777,453,140660,0.439,32.63,453,0.0,5,0.2,True,63,0.22758620689655173,4.0
495.7786963007247,747.2156347643778,136,140660,0.394,10.64,136,0.0,5,0.2,False,64,0.8482758620689655,0.0
497.37869630072464,1110.3356347643778,218,140660,0.382,20.13,218,0.0,5,0.2,False,65,0.04827586206896552,0.0
497.0786963007247,366.12563476437776,209,140660,0.223,11.8,209,0.1,5,0.2,False,66,0.06206896551724138,0.0
509.7086963007247,1065.8056347643778,237,140660,0.32,19.21,237,0.0,5,0.2,False,67,0.06896551724137931,0.0
492.79869630072466,399.59563476437773,146,140660,0.545,13.19,146,0.1,5,0.2,False,68,0.09655172413793103,0.0
493.3186963007247,587.0356347643777,468,140660,0.396,31.24,468,0.0,5,0.2,True,69,0.0896551724137931,3.0
513.5886963007247,259.02563476437774,270,140660,0.436,20.59,270,0.0,5,0.2,False,71,0.06206896551724138,0.0
481.2786963007247,796.1856347643777,291,140660,0.108,28.23,291,0.0,5,0.2,True,73,0.9655172413793104,4.0
515.1486963007246,1079.2456347643779,234,140660,0.343,20.36,234,0.0,5,0.2,False,74,0.3724137931034483,0.0
493.37869630072464,380.69563476437776,200,140660,0.211,20.59,200,0.1,5,0.2,False,76,0.4413793103448276,0.0
492.6986963007247,1140.225634764378,123,140660,0.313,12.26,123,0.1,5,0.2,False,77,0.9103448275862069,0.0
490.97869630072466,1104.935634764378,315,140660,0.337,22.21,315,0.0,5,0.2,False,88,0.9862068965517241,0.0
467.8886963007247,421.31563476437776,701,140660,0.251,43.74,701,0.0,5,0.2,True,90,0.9793103448275862,2.0
460.93869630072464,601.6756347643777,699,140660,0.307,51.6,699,0.0,5,0.2,True,91,0.903448275862069,3.0
484.55869630072465,941.0956347643778,359,140660,0.439,27.31,359,0.0,5,0.2,True,92,0.903448275862069,5.0
486.09869630072467,558.0856347643777,573,140660,0.427,41.42,573,0.0,5,0.2,True,93,0.25517241379310346,3.0
479.8186963007247,907.0356347643777,750,140660,0.283,50.91,750,0.0,5,0.2,True,94,0.9724137931034482,5.0
480.3986963007247,751.9456347643777,636,140660,0.364,51.14,636,0.0,5,0.2,True,95,0.9655172413793104,4.0
518.9586963007247,240.89563476437775,152,140660,0.401,14.12,152,0.1,5,0.2,False,96,0.1793103448275862,0.0
495.48869630072465,772.2256347643778,245,140660,0.314,18.98,245,0.0,5,0.2,False,97,0.4896551724137931,0.0
491.03869630072467,1090.405634764378,167,140660,0.579,16.2,167,0.0,5,0.2,False,98,0.4482758620689655,0.0
479.9586963007247,1078.0856347643778,352,140660,0.584,34.25,352,0.0,5,0.2,True,99,0.9586206896551724,6.0
488.11869630072465,544.0956347643778,435,140660,0.343,29.16,435,0.0,5,0.2,True,100,0.9172413793103448,3.0
401.768279634058,236.25938476437776,684,140660,0.338,50.11,684,0.0,6,0.24,True,0,1.0,1.0
484.428279634058,397.11938476437774,502,140660,0.296,37.52,502,0.0,6,0.24,True,1,0.9448275862068966,2.0
412.868279634058,560.9993847643777,664,140660,0.326,49.15,664,0.0,6,0.24,True,2,0.993103448275862,3.0
413.988279634058,1163.029384764378,617,140660,0.241,42.12,617,0.0,6,0.24,True,3,0.47586206896551725,6.0
419.118279634058,1086.2193847643778,598,140660,0.261,46.97,598,0.0,6,0.24,True,4,1.0,6.0
454.718279634058,1073.249384764378,661,140660,0.4,46.97,661,0.0,6,0.24,True,5,0.8827586206896552,6.0
442.888279634058,1067.5893847643779,547,140660,0.125,39.95,547,0.0,6,0.24,True,6,1.0,6.0
471.698279634058,543.6593847643777,525,140660,0.317,38.74,525,0.0,6,0.24,True,7,0.5241379310344828,3.0
464.868279634058,751.9093847643777,700,140660,0.372,47.93,700,0.0,6,0.24,True,8,0.7034482758620689,4.0
472.498279634058,173.11938476437774,390,140660,0.333,39.22,390,0.1,6,0.24,True,9,0.4827586206896552,1.0
476.918279634058,1092.1793847643778,527,140660,0.339,42.37,527,0.0,6,0.24,True,10,0.4413793103448276,6.0
468.808279634058,1105.8893847643778,613,140660,0.411,46.72,613,0.0,6,0.24,True,11,0.9793103448275862,6.0
471.008279634058,397.5193847643778,574,140660,0.208,44.79,574,0.0,6,0.24,True,12,1.0,2.0
470.198279634058,1124.0893847643779,552,140660,0.227,45.76,552,0.0,6,0.24,True,13,0.8482758620689655,6.0
472.03827963405803,582.0593847643778,568,140660,0.31,43.82,568,0.0,6,0.24,True,14,0.9793103448275862,3.0
479.958279634058,390.41938476437775,399,140660,0.138,42.61,399,0.0,6,0.24,True,15,0.993103448275862,2.0
474.428279634058,609.1093847643778,561,140660,0.255,46.97,561,0.0,6,0.24,True,17,0.2206896551724138,3.0
479.478279634058,1108.9693847643778,610,140660,0.411,44.3,610,0.0,6,0.24,True,18,0.11724137931034483,6.0
481.888279634058,595.2993847643778,623,140660,0.144,51.08,623,0.0,6,0.24,True,19,0.9862068965517241,3.0
466.668279634058,1143.1693847643778,621,140660,0.321,42.61,621,0.0,6,0.24,True,20,1.0,6.0
483.618279634058,728.3693847643777,497,140660,0.288,35.59,497,0.0,6,0.24,True,21,0.9310344827586207,4.0
479.928279634058,743.2293847643778,819,140660,0.119,56.89,819,0.0,6,0.24,True,22,0.993103448275862,4.0
479.588279634058,1071.8593847643779,583,140660,0.398,47.93,583,0.0,6,0.24,True,23,0.9103448275862069,6.0
479.888279634058,411.92938476437774,645,140660,0.289,51.57,645,0.0,6,0.24,True,26,0.9793103448275862,2.0
481.718279634058,761.1093847643778,764,140660,0.539,61.73,764,0.0,6,0.24,True,27,0.2620689655172414,4.0
481.898279634058,551.0593847643778,555,140660,0.418,51.08,555,0.0,6,0.24,True,28,0.5103448275862069,3.0
487.108279634058,257.2593847643777,352,140660,0.386,23.73,352,0.0,6,0.24,False,29,1.0,0.0
483.858279634058,378.5093847643777,535,140660,0.394,43.82,535,0.0,6,0.24,True,30,0.7172413793103448,2.0
